game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_ALLEYCATS,,,1,AUDL,,,3.0,0.0,,,0.0,1.0,,,,0.0,216.0,211.0
SYNTHETIC_AUDL_W2_ALLEYCATS,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,2.0,85.0,64.0
SYNTHETIC_AUDL_W3_ALLEYCATS,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,3.0,0.0,,,0.0,1.0,,,,2.0,161.0,130.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,4.0,0.0,,,0.0,2.0,,,,0.0,129.0,239.0
2022-07-09-IND-CHI,2022-07-09,2022,7,AUDL,alleycats,union,0.0,0.0,,,0.0,0.0,,,,3.0,170.0,113.0
2022-07-15-IND-MAD,2022-07-15,2022,8,AUDL,alleycats,radicals,1.0,0.0,,,0.0,0.0,,,,2.0,155.0,130.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,2.0,0.0,,,0.0,1.0,,,,0.0,243.0,186.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,5.0,0.0,,,0.0,1.0,,,,2.0,265.0,290.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,3.0,,27.0,27.0,,,3.0,1.0,27.0,,74.0,219.0
2023-05-06-MIN-IND,2023-05-06,2023,2,AUDL,MINNESOTA WIND CHILL,INDIANAPOLIS ALLEYCATS,1.0,1.0,39.0,36.0,,1.0,3.0,,38.0,2.0,409.0,194.0
2023-05-13-IND-CHI,2023-05-13,2023,3,AUDL,INDIANAPOLIS ALLEYCATS,CHICAGO UNION,2.0,,21.0,20.0,,,1.0,1.0,21.0,1.0,249.0,97.0
2023-05-20-MAD-IND,2023-05-20,2023,4,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,3.0,,34.0,32.0,1.0,1.0,2.0,,33.0,1.0,287.0,121.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,2.0,,24.0,22.0,1.0,1.0,2.0,1.0,23.0,1.0,246.0,138.0
2023-06-10-CHI-IND,2023-06-10,2023,7,AUDL,CHICAGO UNION,INDIANAPOLIS ALLEYCATS,1.0,,19.0,16.0,,3.0,1.0,,16.0,,153.0,61.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,1.0,,25.0,22.0,,3.0,,,22.0,,238.0,112.0
2023-06-23-IND-MAD,2023-06-23,2023,9,AUDL,INDIANAPOLIS ALLEYCATS,MADISON RADICALS,,,33.0,30.0,,2.0,3.0,,31.0,1.0,108.0,152.0
2023-07-01-MAD-IND,2023-07-01,2023,10,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,1.0,,37.0,32.0,,5.0,1.0,,32.0,,245.0,156.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,1.0,,35.0,28.0,,5.0,5.0,,30.0,,215.0,74.0
2023-07-22-IND-PIT,2023-07-22,2023,13,AUDL,INDIANAPOLIS ALLEYCATS,PITTSBURGH THUNDERBIRDS,3.0,3.0,36.0,33.0,,1.0,1.0,2.0,35.0,2.0,174.0,301.0
2024-05-11-DET-IND,2024-05-11,2024,3,UFA,mechanix,alleycats,3.0,0.0,,,0.0,2.0,,,,0.0,45.0,238.0
2024-05-18-ATL-IND,2024-05-18,2024,4,UFA,hustle,alleycats,1.0,0.0,,,0.0,0.0,,,,0.0,56.0,236.0
2024-06-01-CHI-IND,2024-06-01,2024,6,UFA,union,alleycats,1.0,0.0,,,0.0,1.0,,,,0.0,94.0,178.0
2024-06-02-IND-PIT,2024-06-02,2024,6,UFA,alleycats,thunderbirds,0.0,0.0,,,0.0,2.0,,,,1.0,138.0,88.0
2024-06-08-MIN-IND,2024-06-08,2024,7,UFA,windchill,alleycats,1.0,0.0,,,1.0,3.0,,,,0.0,104.0,63.0
2024-06-15-DET-IND,2024-06-15,2024,8,UFA,mechanix,alleycats,3.0,1.0,,,0.0,2.0,,,,1.0,272.0,120.0
2024-06-22-IND-CHI,2024-06-22,2024,9,UFA,alleycats,union,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-29-MAD-IND,2024-06-29,2024,10,UFA,radicals,alleycats,0.0,1.0,,,0.0,2.0,,,,0.0,176.0,74.0
2024-07-06-IND-COL,2024-07-06,2024,11,UFA,alleycats,summit,0.0,0.0,,,1.0,0.0,,,,0.0,122.0,113.0
2024-07-13-IND-DET,2024-07-13,2024,12,UFA,alleycats,mechanix,3.0,0.0,,,1.0,0.0,,,,1.0,153.0,190.0
2024-07-14-IND-PIT,2024-07-14,2024,12,UFA,alleycats,thunderbirds,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-19-IND-MAD,2024-07-19,2024,13,UFA,alleycats,radicals,1.0,1.0,,,1.0,1.0,,,,3.0,116.0,24.0
