game_id,date,season,week,league,away,home,fumbles,fumbles_lost,interceptions,pass_attempts,pass_completions,pass_long,passing_tds,passing_yards,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards
FOOTBALL_IFL_2026_8_1_T3TULSAOILERSG20260801Q8QK@T2JACKSONVILLESHARKS,2026-08-01,2026,,IFL,#3 Tulsa Oilers,#2 Jacksonville Sharks,1.0,1.0,0.0,22.0,11.0,32.0,1.0,132.0,2.8,15.0,9.0,2.0,25.0
