game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_SHRED,,2022,1,AUDL,,,0.0,1.0,,,0.0,1.0,,,,1.0,232.0,200.0
SYNTHETIC_AUDL_2022_W2_SHRED,,2022,2,AUDL,,,1.0,0.0,,,0.0,4.0,,,,1.0,193.0,135.0
SYNTHETIC_AUDL_2022_W3_SHRED,,2022,3,AUDL,,,0.0,0.0,,,0.0,1.0,,,,3.0,122.0,121.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,2.0,0.0,,,0.0,1.0,,,,2.0,173.0,251.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,AUDL,shred,cascades,2.0,3.0,,,0.0,1.0,,,,1.0,116.0,160.0
2022-07-09-SLC-POR,2022-07-09,2022,7,AUDL,shred,nitro,1.0,0.0,,,0.0,0.0,,,,0.0,138.0,132.0
2022-07-16-SLC-OAK,2022-07-16,2022,8,AUDL,shred,spiders,2.0,0.0,,,0.0,1.0,,,,1.0,116.0,142.0
2022-07-22-LA-SLC,2022-07-22,2022,9,AUDL,aviators,shred,2.0,1.0,,,0.0,0.0,,,,1.0,118.0,177.0
2022-07-29-POR-SLC,2022-07-29,2022,10,AUDL,nitro,shred,2.0,2.0,,,0.0,4.0,,,,1.0,218.0,250.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,AUDL,SEATTLE CASCADES,SALT LAKE SHRED,1.0,,19.0,30.0,1.0,,2.0,1.0,30.0,1.0,113.0,233.0
2023-05-05-SLC-POR,2023-05-05,2023,2,AUDL,SALT LAKE SHRED,PORTLAND NITRO,3.0,,26.0,26.0,,4.0,3.0,,26.0,,240.0,223.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,AUDL,SALT LAKE SHRED,SEATTLE CASCADES,,,,,,,,1.0,,,,
2023-05-13-SLC-OAK,2023-05-13,2023,3,AUDL,SALT LAKE SHRED,OAKLAND SPIDERS,4.0,,52.0,56.0,,2.0,3.0,2.0,57.0,1.0,333.0,420.0
2023-05-19-LA-SLC,2023-05-19,2023,4,AUDL,LA AVIATORS,SALT LAKE SHRED,3.0,,20.0,27.0,,1.0,4.0,1.0,27.0,,107.0,313.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,AUDL,OAKLAND SPIDERS,SALT LAKE SHRED,1.0,1.0,26.0,24.0,,3.0,3.0,,26.0,2.0,127.0,158.0
2023-06-09-SLC-COL,2023-06-09,2023,7,AUDL,SALT LAKE SHRED,COLORADO SUMMIT,1.0,1.0,39.0,48.0,,,2.0,1.0,50.0,2.0,185.0,440.0
2023-06-16-COL-SLC,2023-06-16,2023,8,AUDL,COLORADO SUMMIT,SALT LAKE SHRED,3.0,,30.0,37.0,,1.0,2.0,1.0,37.0,,147.0,308.0
2023-06-30-SLC-LA,2023-06-30,2023,10,AUDL,SALT LAKE SHRED,LA AVIATORS,,,36.0,40.0,,2.0,2.0,,40.0,1.0,117.0,250.0
2023-07-01-SLC-SD,2023-07-01,2023,10,AUDL,SALT LAKE SHRED,SAN DIEGO GROWLERS,5.0,,,,,,,,,,,
2023-07-07-POR-SLC,2023-07-07,2023,11,AUDL,PORTLAND NITRO,SALT LAKE SHRED,3.0,,29.0,28.0,,1.0,3.0,,28.0,,195.0,160.0
2023-07-15-NY-SLC,2023-07-15,2023,12,AUDL,NEW YORK EMPIRE,SALT LAKE SHRED,,,38.0,35.0,,1.0,6.0,1.0,37.0,2.0,231.0,326.0
2024-04-27-DC-SLC,2024-04-27,2024,1,UFA,breeze,shred,3.0,0.0,,,0.0,0.0,,,,1.0,140.0,152.0
2024-05-03-SLC-SD,2024-05-03,2024,2,UFA,shred,growlers,2.0,0.0,,,0.0,1.0,,,,0.0,93.0,113.0
