game_id,date,season,week,league,away,home,gp,kr_no,kr_td,kr_yds,recv_rec,recv_td,recv_yds,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,2.0,1.0,144.0,21.0,3.0,318.0,1.0
