game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140ATL,2021-05-14,2021,1,WNBA,CON,ATL,4.0,1.0,1.0,0.5,4.0,2.0,0.357,14.0,5.0,3.0,1.0,2.0,2.0,,36.75,3.0,-11.0,14.0,4.0,2.0,3.0
WNBA_202105190ATL,2021-05-19,2021,1,WNBA,CHI,ATL,2.0,1.0,7.0,0.667,3.0,2.0,0.526,19.0,10.0,2.0,0.4,5.0,2.0,,36.61666666666667,1.0,3.0,24.0,8.0,3.0,1.0
WNBA_202105210IND,2021-05-21,2021,1,WNBA,ATL,IND,4.0,,3.0,0.571,7.0,4.0,0.429,14.0,6.0,,,,,,30.966666666666665,2.0,7.0,16.0,5.0,,1.0
WNBA_202105250CHI,2021-05-25,2021,1,WNBA,ATL,CHI,3.0,1.0,2.0,0.75,4.0,3.0,0.4,15.0,6.0,1.0,1.0,3.0,3.0,,35.583333333333336,3.0,5.0,18.0,5.0,,5.0
WNBA_202105270ATL,2021-05-27,2021,1,WNBA,DAL,ATL,5.0,,5.0,0.333,6.0,2.0,0.294,17.0,5.0,1.0,0.4,5.0,2.0,,34.583333333333336,3.0,3.0,14.0,8.0,,1.0
WNBA_202105290NYL,2021-05-29,2021,1,WNBA,ATL,NYL,7.0,1.0,10.0,0.6,5.0,3.0,0.538,26.0,14.0,2.0,,,,,42.56666666666667,2.0,2.0,31.0,12.0,2.0,4.0
WNBA_202106040MIN,2021-06-04,2021,1,WNBA,ATL,MIN,4.0,,6.0,,2.0,,0.333,18.0,6.0,3.0,0.6,5.0,3.0,,35.6,4.0,-6.0,15.0,10.0,2.0,3.0
WNBA_202106060MIN,2021-06-06,2021,1,WNBA,ATL,MIN,5.0,,5.0,0.333,6.0,2.0,0.417,12.0,5.0,1.0,1.0,1.0,1.0,,33.15,,-15.0,13.0,5.0,,2.0
WNBA_202106090ATL,2021-06-09,2021,1,WNBA,SEA,ATL,6.0,,3.0,,5.0,,0.267,15.0,4.0,3.0,,,,,30.683333333333334,2.0,-12.0,8.0,5.0,,3.0
WNBA_202106110ATL,2021-06-11,2021,1,WNBA,SEA,ATL,3.0,,9.0,0.25,4.0,1.0,0.35,20.0,7.0,1.0,0.571,7.0,4.0,,35.45,2.0,-14.0,19.0,11.0,1.0,2.0
WNBA_202106130ATL,2021-06-13,2021,1,WNBA,WAS,ATL,2.0,,3.0,0.667,6.0,4.0,0.615,13.0,8.0,5.0,0.5,2.0,1.0,,34.233333333333334,,17.0,21.0,3.0,3.0,1.0
WNBA_202106170WAS,2021-06-17,2021,1,WNBA,ATL,WAS,2.0,1.0,8.0,,2.0,,0.294,17.0,5.0,2.0,,,,,37.266666666666666,,2.0,10.0,8.0,3.0,
WNBA_202106230ATL,2021-06-23,2021,1,WNBA,MIN,ATL,2.0,,5.0,,1.0,,0.579,19.0,11.0,,0.667,3.0,2.0,,35.61666666666667,,,24.0,5.0,3.0,1.0
WNBA_202106260ATL,2021-06-26,2021,1,WNBA,NYL,ATL,4.0,,5.0,0.25,4.0,1.0,0.294,17.0,5.0,1.0,0.5,2.0,1.0,,31.9,,-11.0,12.0,5.0,1.0,3.0
WNBA_202106290ATL,2021-06-29,2021,1,WNBA,NYL,ATL,4.0,,5.0,0.333,3.0,1.0,0.471,17.0,8.0,2.0,0.5,2.0,1.0,,36.03333333333333,,1.0,18.0,5.0,1.0,1.0
WNBA_202107020SEA,2021-07-02,2021,1,WNBA,ATL,SEA,7.0,,5.0,0.5,4.0,2.0,0.5,18.0,9.0,1.0,,,,,32.61666666666667,3.0,1.0,20.0,8.0,,1.0
WNBA_202107040LVA,2021-07-04,2021,1,WNBA,ATL,LVA,5.0,,3.0,,1.0,,0.5,18.0,9.0,3.0,0.5,2.0,1.0,,32.516666666666666,,-11.0,19.0,3.0,,1.0
WNBA_202107090CON,2021-07-09,2021,1,WNBA,ATL,CON,3.0,,2.0,,1.0,,0.4,10.0,4.0,,,1.0,,,30.25,,-4.0,8.0,2.0,,
WNBA_202107110ATL,2021-07-11,2021,1,WNBA,IND,ATL,5.0,,4.0,,1.0,,0.188,16.0,3.0,3.0,,,,,32.666666666666664,,-14.0,6.0,4.0,1.0,
WNBA_202108150PHO,2021-08-15,2021,1,WNBA,ATL,PHO,6.0,,4.0,0.5,2.0,1.0,0.519,27.0,14.0,2.0,0.5,2.0,1.0,,38.333333333333336,1.0,-9.0,30.0,5.0,2.0,1.0
WNBA_202108170LAS,2021-08-17,2021,1,WNBA,ATL,LAS,5.0,,8.0,,1.0,,0.154,13.0,2.0,,,,,,36.68333333333333,1.0,2.0,4.0,9.0,,2.0
WNBA_202108190LAS,2021-08-19,2021,1,WNBA,ATL,LAS,4.0,1.0,6.0,0.429,7.0,3.0,0.455,22.0,10.0,3.0,,,,,36.1,5.0,-2.0,23.0,11.0,1.0,6.0
WNBA_202108210ATL,2021-08-21,2021,1,WNBA,PHO,ATL,4.0,2.0,4.0,0.333,3.0,1.0,0.25,16.0,4.0,1.0,,,,,30.266666666666666,3.0,-11.0,9.0,7.0,1.0,2.0
WNBA_202108240ATL,2021-08-24,2021,1,WNBA,CHI,ATL,4.0,1.0,5.0,,1.0,,0.471,17.0,8.0,,,,,,34.28333333333333,1.0,-1.0,16.0,6.0,1.0,2.0
WNBA_202108260ATL,2021-08-26,2021,1,WNBA,LVA,ATL,5.0,,7.0,,1.0,,0.273,11.0,3.0,5.0,,,,,29.966666666666665,1.0,-11.0,6.0,8.0,2.0,1.0
WNBA_202109020DAL,2021-09-02,2021,1,WNBA,ATL,DAL,7.0,,2.0,0.4,5.0,2.0,0.478,23.0,11.0,2.0,1.0,1.0,1.0,,34.03333333333333,2.0,-9.0,25.0,4.0,1.0,4.0
WNBA_202109050DAL,2021-09-05,2021,1,WNBA,ATL,DAL,2.0,1.0,4.0,1.0,1.0,1.0,0.375,16.0,6.0,1.0,1.0,4.0,4.0,,30.966666666666665,1.0,7.0,17.0,5.0,,
WNBA_202109080ATL,2021-09-08,2021,1,WNBA,PHO,ATL,5.0,1.0,12.0,0.333,3.0,1.0,0.429,21.0,9.0,,0.5,2.0,1.0,,36.38333333333333,2.0,5.0,20.0,14.0,,2.0
WNBA_202109100WAS,2021-09-10,2021,1,WNBA,ATL,WAS,2.0,2.0,5.0,0.5,2.0,1.0,0.611,18.0,11.0,,,,,,34.083333333333336,1.0,-4.0,23.0,6.0,1.0,1.0
WNBA_202109140ATL,2021-09-14,2021,1,WNBA,IND,ATL,4.0,3.0,10.0,0.5,2.0,1.0,0.438,16.0,7.0,,,,,,38.45,1.0,8.0,15.0,11.0,,2.0
