game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
10798143,2024-05-25,2024,2,CFL,OTT,HAM,0.0,2.0,1.0
10798047,2024-07-28,2024,8,CFL,HAM,EDM,1.0,21.0,2.0
10798049,2024-08-02,2024,9,CFL,MTL,HAM,0.0,16.0,2.0
10798054,2024-08-10,2024,10,CFL,HAM,MTL,0.0,42.0,2.0
10798058,2024-08-17,2024,11,CFL,EDM,HAM,0.0,0.0,0.0
10798061,2024-08-23,2024,12,CFL,HAM,WPG,0.0,20.0,1.0
10798066,2024-09-02,2024,13,CFL,TOR,HAM,0.0,9.0,1.0
10798073,2024-09-14,2024,15,CFL,OTT,HAM,0.0,18.0,2.0
10798075,2024-09-20,2024,16,CFL,HAM,TOR,1.0,49.0,4.0
10798080,2024-09-27,2024,17,CFL,HAM,BC,0.0,3.0,2.0
10798083,2024-10-04,2024,18,CFL,WPG,HAM,0.0,2.0,1.0
10798090,2024-10-18,2024,20,CFL,CGY,HAM,1.0,27.0,1.0
11824058,2025-06-27,2025,4,CFL,MTL,HAM,0.0,35.0,2.0
11824066,2025-07-12,2025,6,CFL,OTT,HAM,0.0,16.0,1.0
11824071,2025-07-20,2025,7,CFL,HAM,OTT,0.0,32.0,2.0
11824075,2025-07-27,2025,8,CFL,HAM,BC,0.0,0.0,0.0
11824078,2025-08-02,2025,9,CFL,HAM,EDM,0.0,21.0,2.0
11824080,2025-08-07,2025,10,CFL,BC,HAM,1.0,31.0,2.0
11824086,2025-08-16,2025,11,CFL,HAM,SSK,0.0,30.0,2.0
11824096,2025-09-06,2025,14,CFL,HAM,MTL,0.0,0.0,0.0
11824099,2025-09-12,2025,15,CFL,WPG,HAM,0.0,7.0,1.0
11824112,2025-10-04,2025,18,CFL,HAM,TOR,0.0,11.0,1.0
11824115,2025-10-11,2025,19,CFL,CGY,HAM,1.0,31.0,1.0
11824122,2025-10-24,2025,21,CFL,OTT,HAM,0.0,0.0,0.0
