game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-mKAqBBmqbg,,2013,1,MLS,,,0.0,0.0,40.2567,32.4575,0.0,11.0,-1.0632,0.0,0.9119,0.0,0.1389,0.0,774.0,0.751,241.0,12.8998,5.3526,0.0,24.0,0.0,36.0,0.0,0.0,0.0,12.0632,0.0,0.0,0.6975,0.0
soccer-mls-2014-mKAqBBmqbg,,2014,1,MLS,,,0.0,0.0,41.0264,34.0722,0.0,19.0,-0.3727,0.0,0.9808,0.0,0.1486,0.0,1496.0,0.6495,428.0,-3.2278,-0.7542,0.0,49.0,0.0,74.0,0.0,0.0,0.0,19.3727,0.0,0.0,0.6571,0.0
soccer-mls-2015-mKAqBBmqbg,,2015,1,MLS,,,0.0,0.0,41.777,34.1216,0.0,10.0,1.9994,0.0,1.2499,0.0,0.0741,0.0,682.0,0.6465,198.0,3.2893,1.6613,0.0,17.0,0.0,27.0,0.0,0.0,0.0,8.0006,0.0,0.0,0.6299,0.0
soccer-mls-2016-mKAqBBmqbg,,2016,1,MLS,,,0.0,0.0,41.703,33.4658,0.0,32.0,-2.1139,0.0,0.938,0.0,0.2019,0.0,2921.0,0.6634,823.0,6.4029,0.778,0.0,67.0,0.0,104.0,0.0,0.0,0.0,34.1139,0.0,0.0,0.6556,0.0
soccer-mls-2017-mKAqBBmqbg,,2017,1,MLS,,,0.0,0.0,40.9539,31.1663,0.0,8.0,0.4208,0.0,1.0555,0.0,0.1,0.0,486.0,0.7254,142.0,4.177,2.9416,0.0,12.0,0.0,20.0,0.0,0.0,0.0,7.5792,0.0,0.0,0.6959,0.0
soccer-mls-2018-YgOMngl5wN,,2018,1,MLS,,,0.0,0.0,46.4792,38.5089,0.0,9.0,2.3557,0.0,1.3545,0.0,0.087,0.0,599.0,0.6031,194.0,2.0083,1.0352,0.0,14.0,0.0,23.0,0.0,0.0,0.0,6.6443,0.0,0.0,0.5927,0.0
soccer-uslc-2018-ljqEJ7OQx0,,2018,1,USLC,,,0.0,0.0,44.9454,37.7832,0.0,0.0,-0.2501,0.0,0.0,0.0,0.0,0.0,97.0,0.45,40.0,-5.2017,-13.0043,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.2501,0.0,0.0,0.58,0.0
soccer-mls-2019-EKXMeX3Q64,,2019,1,MLS,,,0.0,0.0,49.1044,40.7617,0.0,1.0,0.123,0.0,1.1402,0.0,0.0,0.0,98.0,0.4,20.0,-3.0666,-15.3328,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.877,0.0,0.0,0.5533,0.0
soccer-uslc-2019-KAqBvpmqbg,,2019,1,USLC,,,0.0,0.0,31.6905,21.5556,0.0,2.0,0.0965,0.0,1.0507,0.0,0.1667,0.0,100.0,0.84,25.0,-0.7545,-3.0178,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.9035,0.0,0.0,0.8702,0.0
soccer-mls-2020-EKXMeX3Q64,,2020,1,MLS,,,0.0,0.0,38.918,29.9143,0.0,9.0,1.0601,0.0,1.1335,0.0,0.125,0.0,591.0,0.6872,179.0,-2.6093,-1.4577,0.0,22.0,0.0,32.0,0.0,0.0,0.0,7.9399,0.0,0.0,0.7017,0.0
soccer-mls-2021-EKXMeX3Q64,,2021,1,MLS,,,0.0,0.0,31.5218,22.743,0.0,6.0,2.4918,0.0,1.7103,0.0,0.1111,0.0,389.0,0.7653,98.0,-2.6998,-2.7549,0.0,11.0,0.0,18.0,0.0,0.0,0.0,3.5082,0.0,0.0,0.7929,0.0
