game_id,date,season,week,league,away,home,kick_returns,kr_avg,kr_tds,kr_yards,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td
FOOTBALL_AF1_2026_5_23_T606163G1168385@T584638,2026-05-24,2026,7,AF1,Michigan Arsenal,Oregon Lightning,1.0,8.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0
