game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2017-4JMAk47qKg,,2017,1,NWSL,,,0.0,0.0,40.9014,33.9208,0.0,24.0,0.6619,0.0,1.0284,0.0,0.1848,0.0,1556.0,0.6159,604.0,15.8532,2.6247,0.0,65.0,0.0,92.0,0.0,0.0,0.0,23.3381,0.0,0.0,0.5896,0.0
soccer-nwsl-2018-4JMAk47qKg,,2018,1,NWSL,,,1.0,0.6416,41.2456,34.5881,0.0,38.0,2.0913,0.0,1.0582,1.0,0.1395,3.0,2346.0,0.6112,949.0,3.5291,0.3719,0.0,88.0,0.0,129.0,0.0,0.3584,0.0,35.9087,0.0,0.3584,0.6075,0.0
soccer-nwsl-2019-4JMAk47qKg,,2019,1,NWSL,,,0.0,0.0,37.9629,31.1169,0.0,35.0,1.3258,0.0,1.0394,0.0,0.0943,0.0,2335.0,0.6616,795.0,0.5513,0.0693,0.0,71.0,0.0,106.0,0.0,0.0,0.0,33.6742,0.0,0.0,0.6609,0.0
soccer-nwsl-2020-4JMAk47qKg,,2020,1,NWSL,,,0.0,0.0,34.4723,26.7019,0.0,13.0,2.6578,0.0,1.257,0.0,0.15,0.0,1105.0,0.6865,386.0,-14.7187,-3.8131,0.0,26.0,0.0,40.0,0.0,0.0,0.0,10.3422,0.0,0.0,0.7247,0.0
soccer-nwsl-2021-4JMAk47qKg,,2021,1,NWSL,,,0.0,0.0,34.072,26.8241,0.0,21.0,-1.1733,0.0,0.9471,0.0,0.2,0.0,1978.0,0.6905,643.0,-8.4272,-1.3106,0.0,67.0,0.0,90.0,0.0,0.0,0.0,22.1733,0.0,0.0,0.7036,0.0
soccer-nwsl-2022-4JMAk47qKg,,2022,1,NWSL,,,0.0,-0.4427,35.9722,27.8006,0.0,38.0,6.6115,0.0,1.2106,0.0,0.1193,3.0,2682.0,0.6309,886.0,-28.734,-3.2431,0.0,70.0,0.0,109.0,0.0,0.4427,0.0,31.3885,0.0,0.4427,0.6634,0.0
soccer-nwsl-2023-4JMAk47qKg,,2023,1,NWSL,,,0.0,-0.0346,35.9182,26.6708,0.0,25.0,-2.4723,0.0,0.91,0.0,0.1324,1.0,2718.0,0.681,956.0,-27.6467,-2.8919,0.0,106.0,0.0,136.0,0.0,0.0346,0.0,27.4723,0.0,0.0346,0.7099,0.0
soccer-nwsl-2024-4JMAk47qKg,,2024,1,NWSL,,,0.0,-0.0603,30.5952,21.5907,0.0,39.0,0.0737,0.0,1.0019,0.0,0.1161,1.0,2669.0,0.7769,1040.0,4.3571,0.4189,0.0,113.0,0.0,155.0,0.0,0.0603,0.0,38.9263,0.0,0.0603,0.7727,0.0
soccer-nwsl-2025-4JMAk47qKg,,2025,1,NWSL,,,0.0,0.0,32.1924,24.6603,0.0,22.0,1.8603,0.0,1.0924,0.0,0.1928,0.0,1757.0,0.7041,605.0,-16.7226,-2.7641,0.0,61.0,0.0,83.0,0.0,0.0,0.0,20.1397,0.0,0.0,0.7318,0.0
soccer-nwsl-2026-4JMAk47qKg,,2026,1,NWSL,,,0.0,0.0,31.0995,23.4279,0.0,12.0,-3.8316,0.0,0.758,0.0,0.1111,0.0,837.0,0.7154,246.0,-12.8072,-5.2062,0.0,32.0,0.0,45.0,0.0,0.0,0.0,15.8316,0.0,0.0,0.7675,0.0
