game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2026-05-02-TOR-PHI,2026-05-02,2026,2,UFA,rush,phoenix,1.0,0.0,0.0,1.0,0.0,9.0,177.0
2026-05-09-PHI-CAR,2026-05-09,2026,3,UFA,phoenix,flyers,2.0,1.0,0.0,3.0,5.0,104.0,396.0
