game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-Z2vQ1xlqrA,,2017,1,MLS,,,0.0,-0.0551,22.1237,-8.7783,0.0,0.0,0.0,1.0,12.0,0.5,4.0,-0.0817,-2.0437,0.0,0.0,0.0,0.0551,0.0,0.0,0.0551,0.5204,0.0
soccer-uslc-2017-2vQ14GKqrA,,2017,1,USLC,,,2.0,-0.2227,15.0229,-1.4828,15.0,3.9033,17.0,20.0,2705.0,0.7486,728.0,-1.9747,-0.2713,8.5509,64.0,27.0,2.2227,11.0967,-0.812,13.3194,0.7513,7.0601
soccer-mls-2018-Z2vQ1xlqrA,,2018,1,MLS,,,0.0,-0.1496,23.1972,2.9403,0.0,-0.2703,0.0,1.0,83.0,0.6111,18.0,0.597,3.3167,0.0,2.0,0.0,0.1496,0.2703,-0.2703,0.4198,0.5779,0.3713
soccer-uslc-2018-2vQ14GKqrA,,2018,1,USLC,,,6.0,2.3357,18.6662,-0.414,10.0,4.5646,16.0,25.0,2114.0,0.764,733.0,3.5907,0.4899,4.4728,53.0,24.0,3.6643,5.4354,1.0301,9.0997,0.7591,2.2869
soccer-uslc-2019-315VWlvq9x,,2019,1,USLC,,,2.0,0.3419,17.0278,-1.4581,3.0,-0.9653,5.0,15.0,1976.0,0.7353,729.0,-3.929,-0.539,0.4727,41.0,16.0,1.6581,3.9653,0.8379,5.6234,0.7406,1.9022
soccer-uslc-2020-0Oq6332Q6D,,2020,1,USLC,,,3.0,1.299,17.2783,-1.5218,1.0,-2.465,4.0,12.0,1068.0,0.7085,295.0,0.6489,0.22,0.3228,21.0,3.0,1.701,3.465,-1.9537,5.166,0.7063,2.1717
soccer-uslc-2021-0Oq6332Q6D,,2021,1,USLC,,,2.0,-0.3994,15.6069,-1.4405,1.0,-1.1228,3.0,17.0,1717.0,0.7264,530.0,0.356,0.0672,0.6039,21.0,5.0,2.3994,2.1228,-0.8253,4.5223,0.7257,1.4101
soccer-uslc-2022-9YqdojR5vJ,,2022,1,USLC,,,1.0,-0.0534,16.1802,-0.3656,0.0,-0.3966,1.0,4.0,740.0,0.7,220.0,-7.5445,-3.4293,0.0,6.0,0.0,1.0534,0.3966,-0.3966,1.45,0.7343,0.1266
soccer-usl1-2023-9jYQJ7ZMGR,,2023,1,USL1,,,3.0,1.0515,16.1748,-2.151,2.0,0.6773,5.0,15.0,1368.0,0.65,360.0,-21.8796,-6.0777,1.1713,18.0,4.0,1.9485,1.3227,-0.9539,3.2712,0.7108,0.9298
soccer-usl1-2024-odMX7pAQYL,,2024,1,USL1,,,2.0,0.0549,17.1834,-1.6521,1.0,-0.2446,3.0,11.0,1101.0,0.7865,342.0,2.9004,0.8481,0.7855,11.0,3.0,1.9451,1.2446,-0.2251,3.1898,0.7781,0.9118
