game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-mKAqBBmqbg,,2013,1,MLS,,,0.0,-0.0323,23.8901,9.6008,2.0,1.4651,2.0,1.0,458.0,0.8182,143.0,0.5596,0.3914,2.2781,4.0,3.0,0.0323,0.5349,0.5966,0.5672,0.8143,0.4991
soccer-mls-2014-mKAqBBmqbg,,2014,1,MLS,,,0.0,0.0,25.2944,12.6449,0.0,-0.294,0.0,0.0,955.0,0.7891,294.0,4.9042,1.6681,0.0,3.0,2.0,0.0,0.294,0.0667,0.294,0.7724,0.1335
soccer-mls-2015-mKAqBBmqbg,,2015,1,MLS,,,0.0,-0.0896,24.1997,11.8302,1.0,-0.1791,1.0,2.0,1345.0,0.7391,460.0,-3.5444,-0.7705,0.0,12.0,3.0,0.0896,1.1791,-0.3171,1.2687,0.7468,0.7558
soccer-mls-2016-mKAqBBmqbg,,2016,1,MLS,,,0.0,-0.4647,23.8645,10.1355,4.0,1.7333,4.0,3.0,3063.0,0.7834,1334.0,-3.7191,-0.2788,1.2758,29.0,11.0,0.4647,2.2667,1.3616,2.7314,0.7861,1.1387
soccer-mls-2017-mKAqBBmqbg,,2017,1,MLS,,,1.0,0.1477,24.4882,11.0216,1.0,-0.0291,2.0,4.0,1739.0,0.7902,777.0,16.8626,2.1702,0.961,9.0,3.0,0.8523,1.0291,-0.1418,1.8814,0.7685,1.6536
soccer-mls-2018-eVq3ya6MWO,,2018,1,MLS,,,1.0,-0.1887,21.5233,8.3883,4.0,1.0215,5.0,6.0,2654.0,0.8569,1412.0,36.1087,2.5573,0.9517,25.0,8.0,1.1887,2.9785,-0.2059,4.1672,0.8314,1.5342
soccer-mls-2019-eVq3ya6MWO,,2019,1,MLS,,,0.0,-0.3197,21.6531,9.033,1.0,-0.2529,1.0,4.0,2509.0,0.8517,1396.0,32.652,2.339,0.0462,21.0,5.0,0.3197,1.2529,-0.2722,1.5726,0.8283,1.0464
soccer-mls-2020-vzqoOgNqap,,2020,1,MLS,,,0.0,-1.0477,24.382,9.8567,3.0,0.799,3.0,9.0,2453.0,0.8203,1124.0,3.7787,0.3362,1.9513,24.0,12.0,1.0477,2.201,0.9863,3.2486,0.8169,1.2737
soccer-mls-2021-vzqoOgNqap,,2021,1,MLS,,,2.0,0.4547,24.6851,11.5796,3.0,0.9654,5.0,9.0,2455.0,0.8232,1131.0,13.479,1.1918,1.0513,25.0,10.0,1.5453,2.0346,0.5742,3.5799,0.8112,1.6342
soccer-mls-2022-vzqoOgNqap,,2022,1,MLS,,,0.0,-1.7295,24.4093,10.3967,4.0,0.6484,4.0,13.0,2882.0,0.83,1512.0,15.1877,1.0045,3.1539,30.0,15.0,1.7295,3.3516,1.861,5.0811,0.82,2.5553
soccer-mls-2023-vzqoOgNqap,,2023,1,MLS,,,1.0,-0.4403,23.7987,8.8654,2.0,0.2739,3.0,8.0,2271.0,0.8381,1149.0,8.385,0.7298,1.0705,13.0,4.0,1.4403,1.7261,-0.3679,3.1664,0.8308,1.177
soccer-mls-2024-vzqoOgNqap,,2024,1,MLS,,,1.0,0.4329,23.3111,9.076,1.0,-0.6095,2.0,5.0,2155.0,0.889,1261.0,41.0381,3.2544,0.2294,16.0,3.0,0.5671,1.6095,-0.6796,2.1766,0.8564,0.6613
soccer-mls-2025-vzqoOgNqap,,2025,1,MLS,,,1.0,-0.0146,20.889,7.5014,0.0,-2.5098,1.0,6.0,2043.0,0.9048,1155.0,39.3252,3.4048,0.0,26.0,4.0,1.0146,2.5098,-2.0871,3.5245,0.8707,1.191
soccer-mls-2026-kRQabn8MKZ,,2026,1,MLS,,,0.0,0.0,23.7627,11.2582,1.0,0.4739,1.0,0.0,728.0,0.8033,300.0,0.6214,0.2071,0.3818,9.0,2.0,0.0,0.5261,-0.0728,0.5261,0.8013,0.2749
