game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140NYL,2021-05-14,2021,1,WNBA,IND,NYL,,,1.0,,,,1.0,1.0,1.0,,,,,8.65,1.0,2.0,2.0,2.0,1.0,1.0
WNBA_202105160IND,2021-05-16,2021,1,WNBA,NYL,IND,,,2.0,,,,0.333,3.0,1.0,,,,,17.166666666666668,,6.0,2.0,2.0,2.0,1.0
WNBA_202105180NYL,2021-05-18,2021,1,WNBA,MIN,NYL,,,1.0,,,,1.0,1.0,1.0,,,,,4.283333333333333,,-4.0,2.0,1.0,,1.0
WNBA_202105210WAS,2021-05-21,2021,1,WNBA,NYL,WAS,1.0,,,,,,0.5,4.0,2.0,2.0,0.5,2.0,1.0,9.05,,-3.0,5.0,,2.0,1.0
WNBA_202105230CHI,2021-05-23,2021,1,WNBA,NYL,CHI,,,,,,,,,,1.0,,,,3.8666666666666667,1.0,-3.0,,1.0,,
WNBA_202105240NYL,2021-05-24,2021,1,WNBA,DAL,NYL,5.0,1.0,2.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,,,,19.466666666666665,1.0,-2.0,3.0,3.0,2.0,1.0
WNBA_202105290NYL,2021-05-29,2021,1,WNBA,ATL,NYL,1.0,,,,,,,,,,,,,5.0,,-6.0,,,,1.0
WNBA_202106030NYL,2021-06-03,2021,1,WNBA,LVA,NYL,,,,,,,,2.0,,1.0,,,,4.683333333333334,,-6.0,,,,
WNBA_202106050CON,2021-06-05,2021,1,WNBA,NYL,CON,2.0,,,,,,,,,,0.5,2.0,1.0,1.9166666666666665,,2.0,1.0,,,
WNBA_202106130PHO,2021-06-13,2021,1,WNBA,NYL,PHO,,,,,1.0,,,1.0,,1.0,,,,8.766666666666667,,-4.0,,,,
WNBA_202106150LVA,2021-06-15,2021,1,WNBA,NYL,LVA,1.0,,2.0,,,,0.333,3.0,1.0,,,,,15.316666666666666,,3.0,2.0,2.0,1.0,
WNBA_202106170LVA,2021-06-17,2021,1,WNBA,NYL,LVA,1.0,1.0,1.0,,2.0,,,4.0,,1.0,,,,14.233333333333333,1.0,-6.0,,2.0,,2.0
WNBA_202106220NYL,2021-06-22,2021,1,WNBA,CHI,NYL,,,,,,,0.5,2.0,1.0,,,,,5.466666666666667,,-5.0,2.0,,,1.0
WNBA_202106240NYL,2021-06-24,2021,1,WNBA,CHI,NYL,1.0,,2.0,,,,0.5,2.0,1.0,,0.5,2.0,1.0,10.883333333333333,,12.0,3.0,2.0,1.0,
WNBA_202106260ATL,2021-06-26,2021,1,WNBA,NYL,ATL,,,,,,,,1.0,,,,,,0.9833333333333333,,2.0,,,,
WNBA_202106290ATL,2021-06-29,2021,1,WNBA,NYL,ATL,,,1.0,,,,,1.0,,,,,,6.683333333333334,,-3.0,,1.0,,
WNBA_202107030NYL,2021-07-03,2021,1,WNBA,WAS,NYL,,,,,,,,1.0,,1.0,,,,4.816666666666666,,-4.0,,,,
WNBA_202107050NYL,2021-07-05,2021,1,WNBA,DAL,NYL,,,,,,,,,,,,,,3.6,,-4.0,,,,
WNBA_202107090IND,2021-07-09,2021,1,WNBA,NYL,IND,2.0,,1.0,,,,,1.0,,1.0,,,,12.05,,-3.0,,1.0,1.0,
WNBA_202107110NYL,2021-07-11,2021,1,WNBA,CON,NYL,3.0,,,,1.0,,,1.0,,,,,,12.016666666666667,,7.0,,,,
WNBA_202108150MIN,2021-08-15,2021,1,WNBA,NYL,MIN,,1.0,2.0,,1.0,,,1.0,,,,,,17.633333333333333,2.0,-2.0,,4.0,1.0,
WNBA_202108180NYL,2021-08-18,2021,1,WNBA,SEA,NYL,2.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.5,2.0,1.0,21.85,,19.0,9.0,1.0,,2.0
WNBA_202108200NYL,2021-08-20,2021,1,WNBA,SEA,NYL,1.0,1.0,,,,,0.75,4.0,3.0,5.0,,,,23.716666666666665,,-8.0,6.0,,3.0,
WNBA_202108220NYL,2021-08-22,2021,1,WNBA,LAS,NYL,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,11.516666666666667,,-10.0,3.0,1.0,,1.0
WNBA_202108250NYL,2021-08-25,2021,1,WNBA,PHO,NYL,1.0,1.0,2.0,0.8,5.0,4.0,0.625,8.0,5.0,,,,,25.083333333333332,1.0,-2.0,14.0,3.0,,2.0
WNBA_202108270NYL,2021-08-27,2021,1,WNBA,PHO,NYL,2.0,,,0.25,4.0,1.0,0.429,7.0,3.0,,,,,21.783333333333335,1.0,-21.0,7.0,1.0,1.0,1.0
WNBA_202108310MIN,2021-08-31,2021,1,WNBA,NYL,MIN,1.0,,,,,,,1.0,,1.0,,,,8.733333333333333,,-12.0,,,,
WNBA_202109020SEA,2021-09-02,2021,1,WNBA,NYL,SEA,,,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,15.95,,9.0,5.0,4.0,,1.0
WNBA_202109110DAL,2021-09-11,2021,1,WNBA,NYL,DAL,1.0,,,,,,,1.0,,1.0,,,,4.966666666666667,,-8.0,,,,
WNBA_202109150CON,2021-09-15,2021,1,WNBA,NYL,CON,,1.0,1.0,,1.0,,,2.0,,,,,,11.116666666666667,,-13.0,,1.0,1.0,
WNBA_202109170NYL,2021-09-17,2021,1,WNBA,WAS,NYL,,,1.0,,1.0,,0.25,4.0,1.0,1.0,1.0,2.0,2.0,14.416666666666666,1.0,-3.0,4.0,2.0,1.0,
WNBA_202109230PHO,2021-09-23,2021,1,WNBA,NYL,PHO,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,12.383333333333333,,5.0,5.0,1.0,,
WNBA_202205130NYL,2022-05-13,2022,1,WNBA,IND,NYL,,,,,,,,,,,1.0,2.0,2.0,4.333333333333333,,-3.0,2.0,,,
WNBA_202206190NYL,2022-06-19,2022,1,WNBA,SEA,NYL,1.0,,4.0,,,,,,,2.0,0.5,2.0,1.0,13.016666666666667,,11.0,1.0,4.0,,
WNBA_202206220CON,2022-06-22,2022,1,WNBA,NYL,CON,1.0,1.0,3.0,,1.0,,0.333,3.0,1.0,2.0,,,,15.2,1.0,2.0,2.0,4.0,,1.0
