game_id,date,season,week,league,away,home,assisted_tackles,interceptions,pass_attempts,pass_completions,pass_long,passing_tds,passing_yards,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,solo_tackles,tackles
FOOTBALL_IFL_2026_8_1_T3TULSAOILERSG20260801Q8QK@T2JACKSONVILLESHARKS,2026-08-01,2026,,IFL,#3 Tulsa Oilers,#2 Jacksonville Sharks,0.0,0.0,20.0,11.0,24.0,1.0,129.0,6.9,27.0,9.0,1.0,62.0,1.0,1.0
