game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2018-06-12-1142501,2018-06-12,2018,1,T20I,Netherlands,Ireland,2.0,0.0,0.0,9.0,2.0,0.0,24.0,0.0,2.0,25.0,2.0,1.0,1.0,1.0
cricket-t20i-2018-06-13-1142502,2018-06-13,2018,1,T20I,Ireland,Netherlands,,,,,,,18.0,0.0,0.0,34.0,1.0,0.0,,1.0
cricket-t20i-2018-06-20-1142506,2018-06-20,2018,1,T20I,Scotland,Netherlands,5.0,0.0,0.0,8.0,6.0,0.0,18.0,0.0,1.0,40.0,1.0,1.0,,1.0
cricket-t20i-2019-02-13-1172505,2019-02-13,2019,1,T20I,Netherlands,Scotland,,,,,,,24.0,0.0,0.0,32.0,1.0,0.0,,1.0
cricket-t20i-2019-02-15-1172507,2019-02-15,2019,1,T20I,Oman,Netherlands,,,,,,,18.0,0.0,0.0,39.0,1.0,0.0,,1.0
cricket-t20i-2019-09-16-1200425,2019-09-16,2019,1,T20I,Netherlands,Scotland,7.0,0.0,0.0,8.0,10.0,1.0,24.0,0.0,0.0,42.0,3.0,2.0,,1.0
cricket-t20i-2019-09-18-1200427,2019-09-18,2019,1,T20I,Ireland,Netherlands,,,,,,,24.0,0.0,0.0,41.0,2.0,1.0,1.0,1.0
cricket-t20i-2019-10-05-1197521,2019-10-05,2019,1,T20I,Ireland,Netherlands,,,,,,,18.0,0.0,0.0,21.0,2.0,1.0,,1.0
cricket-t20i-2019-10-07-1197524,2019-10-07,2019,1,T20I,Nepal,Netherlands,1.0,0.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,32.0,0.0,0.0,,1.0
cricket-t20i-2019-10-09-1197527,2019-10-09,2019,1,T20I,Oman,Netherlands,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,,1.0
cricket-t20i-2019-10-10-1197528,2019-10-10,2019,1,T20I,Hong Kong,Netherlands,,,,,,,12.0,0.0,0.0,16.0,0.0,0.0,,1.0
cricket-t20i-2019-10-26-1199534,2019-10-26,2019,1,T20I,Bermuda,Netherlands,,,,,,,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
cricket-odi-2022-06-17-1281444,2022-06-17,2022,1,ODI,England,Netherlands,3.0,1.0,0.0,9.0,4.0,0.0,60.0,0.0,1.0,99.0,1.0,1.0,,1.0
cricket-odi-2022-06-19-1281445,2022-06-19,2022,1,ODI,Netherlands,England,10.0,0.0,1.0,9.0,17.0,1.0,19.0,0.0,0.0,26.0,0.0,0.0,2.0,1.0
