game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2025-05-28-1483808,2025-05-28,2025,1,T20I,Belgium,Switzerland,24.0,0.0,3.0,24.0,0.0,8.0,1.0
cricket-t20i-2025-05-29-1483810,2025-05-29,2025,1,T20I,Belgium,Switzerland,12.0,0.0,0.0,7.0,0.0,4.0,1.0
cricket-t20i-2025-05-29-1483811,2025-05-29,2025,1,T20I,Switzerland,Belgium,18.0,0.0,2.0,13.0,2.0,5.0,1.0
cricket-t20i-2025-07-19-1494579,2025-07-19,2025,1,T20I,Switzerland,Estonia,12.0,0.0,1.0,19.0,1.0,4.0,1.0
cricket-t20i-2025-07-20-1494581,2025-07-20,2025,1,T20I,Finland,Switzerland,12.0,0.0,1.0,4.0,2.0,2.0,1.0
cricket-t20i-2025-09-12-1500864,2025-09-12,2025,1,T20I,Switzerland,Luxembourg,12.0,0.0,1.0,11.0,1.0,0.0,1.0
