game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,12.0,3.0,,9.0,,19.0,21.0,5.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,6.0,2.0,10.0,6.0,59.0,4.0,87.0,10.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,9.0,2.0,9.0,9.0,52.0,8.0,66.0,12.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,7.0,2.0,4.0,1.0,23.0,4.0,40.0,6.0
