game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,touches,turnovers
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,6.0,2.0,28.0,2.0,11.0,47.0,10.0
