game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2021-06-25-1267306,2021-06-25,2021,1,T20I,Serbia,Greece,9.0,1.0,0.0,6.0,11.0,1.0,12.0,0.0,1.0,41.0,0.0,1.0,1.0
cricket-t20i-2021-06-25-1267308,2021-06-25,2021,1,T20I,Romania,Serbia,20.0,1.0,0.0,6.0,19.0,1.0,,,,,,,1.0
cricket-t20i-2021-06-26-1267310,2021-06-26,2021,1,T20I,Serbia,Romania,13.0,0.0,0.0,5.0,8.0,0.0,,,,,,,1.0
cricket-t20i-2023-10-05-1400053,2023-10-05,2023,1,T20I,Serbia,Gibraltar,11.0,0.0,0.0,5.0,5.0,0.0,,,,,,,1.0
cricket-t20i-2023-10-05-1400054,2023-10-05,2023,1,T20I,Serbia,Gibraltar,12.0,1.0,0.0,6.0,7.0,0.0,,,,,,,1.0
