game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2023_SEASON_TOTAL,,2023,1,XLEAGUE,,,36.0,3.47,21.0,1.0,125.0
FOOTBALL_XLEAGUE_2024_SEASON_TOTAL,,2024,1,XLEAGUE,,,49.0,3.49,15.0,1.0,171.0
