game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140ATL,2021-05-14,2021,1,WNBA,CON,ATL,3.0,,3.0,,,,,3.0,,2.0,,,,14.516666666666667,2.0,5.0,,5.0,1.0,1.0
WNBA_202105160CON,2021-05-16,2021,1,WNBA,PHO,CON,,,1.0,,1.0,,,1.0,,2.0,,,,4.866666666666667,,12.0,,1.0,,
WNBA_202105190CON,2021-05-19,2021,1,WNBA,IND,CON,2.0,2.0,3.0,0.5,2.0,1.0,0.25,4.0,1.0,2.0,,,,18.466666666666665,1.0,12.0,3.0,4.0,,2.0
WNBA_202105210PHO,2021-05-21,2021,1,WNBA,CON,PHO,,,2.0,0.5,2.0,1.0,0.286,7.0,2.0,1.0,,,,19.733333333333334,3.0,3.0,5.0,5.0,,1.0
WNBA_202105230LVA,2021-05-23,2021,1,WNBA,CON,LVA,1.0,1.0,4.0,,2.0,,,2.0,,2.0,,,,13.433333333333334,,-16.0,,4.0,,1.0
WNBA_202105250SEA,2021-05-25,2021,1,WNBA,CON,SEA,,,2.0,,2.0,,,3.0,,2.0,,,,10.85,,-3.0,,2.0,,1.0
WNBA_202106010CON,2021-06-01,2021,1,WNBA,LVA,CON,,,,,,,,,,,,,,2.8833333333333333,,-8.0,,,,
WNBA_202106050CON,2021-06-05,2021,1,WNBA,NYL,CON,,,1.0,,,,,,,1.0,,,,1.9166666666666665,,-2.0,,1.0,,
WNBA_202106130CON,2021-06-13,2021,1,WNBA,SEA,CON,1.0,,3.0,0.5,2.0,1.0,0.667,9.0,6.0,1.0,1.0,1.0,1.0,16.0,1.0,-8.0,14.0,4.0,,
WNBA_202106170CHI,2021-06-17,2021,1,WNBA,CON,CHI,1.0,,5.0,1.0,1.0,1.0,0.444,9.0,4.0,6.0,1.0,6.0,6.0,25.266666666666666,2.0,-4.0,15.0,7.0,1.0,1.0
WNBA_202106190CHI,2021-06-19,2021,1,WNBA,CON,CHI,3.0,,3.0,0.333,3.0,1.0,0.4,5.0,2.0,3.0,0.833,6.0,5.0,29.15,1.0,2.0,10.0,4.0,1.0,1.0
WNBA_202106220CON,2021-06-22,2021,1,WNBA,DAL,CON,2.0,1.0,6.0,0.5,2.0,1.0,0.5,10.0,5.0,3.0,1.0,1.0,1.0,32.43333333333333,6.0,19.0,12.0,12.0,3.0,1.0
WNBA_202106270CON,2021-06-27,2021,1,WNBA,CHI,CON,1.0,,,,1.0,,,5.0,,5.0,,,,28.4,1.0,4.0,,1.0,1.0,3.0
WNBA_202106290WAS,2021-06-29,2021,1,WNBA,CON,WAS,2.0,,4.0,,1.0,,0.455,11.0,5.0,1.0,,,,18.083333333333332,4.0,11.0,10.0,8.0,,3.0
WNBA_202107010IND,2021-07-01,2021,1,WNBA,CON,IND,1.0,,,0.5,2.0,1.0,0.4,5.0,2.0,2.0,0.5,2.0,1.0,17.05,1.0,-4.0,6.0,1.0,,1.0
WNBA_202107030IND,2021-07-03,2021,1,WNBA,CON,IND,4.0,,1.0,,1.0,,0.667,3.0,2.0,,,,,17.416666666666668,,,4.0,1.0,,
WNBA_202107090CON,2021-07-09,2021,1,WNBA,ATL,CON,2.0,,,,,,0.5,2.0,1.0,1.0,,,,12.883333333333333,,7.0,2.0,,,
WNBA_202107110NYL,2021-07-11,2021,1,WNBA,CON,NYL,,,2.0,,1.0,,,3.0,,2.0,,,,14.583333333333334,1.0,-7.0,,3.0,,1.0
WNBA_202108150DAL,2021-08-15,2021,1,WNBA,CON,DAL,2.0,2.0,,,,,0.25,4.0,1.0,,1.0,2.0,2.0,15.8,1.0,15.0,4.0,1.0,,
WNBA_202108170CON,2021-08-17,2021,1,WNBA,MIN,CON,1.0,,1.0,,1.0,,0.5,4.0,2.0,3.0,,,,12.45,,,4.0,1.0,1.0,1.0
WNBA_202108190CON,2021-08-19,2021,1,WNBA,MIN,CON,,,1.0,,2.0,,0.25,4.0,1.0,3.0,1.0,1.0,1.0,11.733333333333333,,4.0,3.0,1.0,1.0,2.0
WNBA_202108240CON,2021-08-24,2021,1,WNBA,LVA,CON,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,7.05,,4.0,6.0,,,
WNBA_202108260CON,2021-08-26,2021,1,WNBA,LAS,CON,,1.0,2.0,,,,0.333,3.0,1.0,1.0,,,,9.416666666666666,1.0,-2.0,2.0,3.0,,
WNBA_202108280CON,2021-08-28,2021,1,WNBA,LAS,CON,,1.0,,1.0,1.0,1.0,0.714,7.0,5.0,1.0,1.0,1.0,1.0,20.916666666666668,1.0,8.0,12.0,1.0,1.0,
WNBA_202108310WAS,2021-08-31,2021,1,WNBA,CON,WAS,2.0,1.0,1.0,,,,0.333,6.0,2.0,2.0,,,,20.55,1.0,-7.0,4.0,2.0,1.0,
WNBA_202109070DAL,2021-09-07,2021,1,WNBA,CON,DAL,2.0,,2.0,,,,0.333,6.0,2.0,1.0,,,,17.733333333333334,,7.0,4.0,2.0,2.0,2.0
WNBA_202109090LAS,2021-09-09,2021,1,WNBA,CON,LAS,,1.0,,,,,0.25,4.0,1.0,4.0,,,,23.633333333333333,1.0,,2.0,1.0,1.0,
WNBA_202109110PHO,2021-09-11,2021,1,WNBA,CON,PHO,1.0,,,,1.0,,,1.0,,1.0,1.0,2.0,2.0,9.383333333333333,1.0,8.0,2.0,1.0,,1.0
WNBA_202109150CON,2021-09-15,2021,1,WNBA,NYL,CON,,1.0,1.0,,2.0,,,3.0,,2.0,0.5,2.0,1.0,15.783333333333333,1.0,17.0,1.0,2.0,,1.0
WNBA_202109190CON,2021-09-19,2021,1,WNBA,ATL,CON,2.0,,3.0,,1.0,,0.286,7.0,2.0,4.0,,,,25.783333333333335,3.0,11.0,4.0,6.0,,2.0
WNBA_202109280CON,2021-09-28,2021,1,WNBA,CHI,CON,,,,,,,0.5,4.0,2.0,1.0,,,,6.266666666666667,2.0,,4.0,2.0,,
WNBA_202109300CON,2021-09-30,2021,1,WNBA,CHI,CON,1.0,1.0,1.0,,,,0.2,5.0,1.0,,,,,18.5,3.0,15.0,2.0,4.0,,
WNBA_202110030CHI,2021-10-03,2021,1,WNBA,CON,CHI,1.0,,3.0,,1.0,,0.5,4.0,2.0,,,,,13.45,2.0,1.0,4.0,5.0,1.0,
WNBA_202110060CHI,2021-10-06,2021,1,WNBA,CON,CHI,1.0,,,,,,,3.0,,2.0,,,,14.75,1.0,-14.0,,1.0,,1.0
WNBA_202208120ATL,2022-08-12,2022,1,WNBA,NYL,ATL,,,,,,,,,,1.0,,,,1.9666666666666668,,,,,,
WNBA_202305200SEA,2023-05-20,2023,1,WNBA,LVA,SEA,,,1.0,,1.0,,0.2,5.0,1.0,3.0,,,,13.816666666666666,,-4.0,2.0,1.0,1.0,
WNBA_202305260SEA,2023-05-26,2023,1,WNBA,DAL,SEA,1.0,,,,1.0,,0.167,6.0,1.0,2.0,,,,18.933333333333334,1.0,1.0,2.0,1.0,,
WNBA_202305300SEA,2023-05-30,2023,1,WNBA,NYL,SEA,,,,,,,,,,,,,,0.43333333333333335,,-2.0,,,,
WNBA_202306030LAS,2023-06-03,2023,1,WNBA,SEA,LAS,,,1.0,,,,1.0,1.0,1.0,4.0,,,,7.95,2.0,-6.0,2.0,3.0,,
WNBA_202505160DAL,2025-05-16,2025,1,WNBA,MIN,DAL,,,3.0,1.0,1.0,1.0,0.75,4.0,3.0,,0.5,2.0,1.0,11.85,1.0,1.0,8.0,4.0,3.0,1.0
