game_id,date,season,week,league,away,home,assisted_tackles,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,forced_fumbles,fumble_recoveries,sacks,tackles
FOOTBALL_AF1_2026_6_7_T602555G1168393@T612138,2026-06-08,2026,9,AF1,Minnesota Monsters,Oceanside Stealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FOOTBALL_AF1_2026_6_14_T584641G1168397@T612138,2026-06-14,2026,10,AF1,Washington Wolfpack,Oceanside Stealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
