game_id,date,season,week,league,away,home,def_ff,def_int,def_pd,def_tackles,gp,pr_no,pr_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,2.0,3.0,27.0,6.0,10.0,171.0
