game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2017-01-03-1019979,2017-01-03,2017,1,T20I,New Zealand,Bangladesh,9.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0
cricket-t20i-2017-01-06-1019981,2017-01-06,2017,1,T20I,New Zealand,Bangladesh,39.0,5.0,1.0,5.0,59.0,1.0,2.0,1.0
cricket-t20i-2017-01-08-1019983,2017-01-08,2017,1,T20I,New Zealand,Bangladesh,4.0,1.0,0.0,4.0,5.0,0.0,,1.0
cricket-t20i-2017-02-17-1020029,2017-02-17,2017,1,T20I,New Zealand,South Africa,27.0,3.0,0.0,4.0,33.0,2.0,1.0,1.0
cricket-t20i-2017-11-01-1120093,2017-11-01,2017,1,T20I,India,New Zealand,10.0,1.0,0.0,5.0,10.0,0.0,,1.0
cricket-t20i-2017-11-04-1120094,2017-11-04,2017,1,T20I,New Zealand,India,12.0,2.0,1.0,4.0,18.0,0.0,,1.0
cricket-t20i-2017-11-07-1120095,2017-11-07,2017,1,T20I,India,New Zealand,2.0,1.0,0.0,7.0,4.0,0.0,,1.0
cricket-t20i-2017-12-29-1115798,2017-12-29,2017,1,T20I,New Zealand,West Indies,4.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0
cricket-t20i-2018-01-01-1115799,2018-01-01,2018,1,T20I,New Zealand,West Indies,7.0,0.0,0.0,5.0,3.0,0.0,,1.0
cricket-t20i-2018-01-03-1115800,2018-01-03,2018,1,T20I,New Zealand,West Indies,14.0,2.0,0.0,3.0,23.0,1.0,2.0,1.0
cricket-t20i-2018-01-22-1115807,2018-01-22,2018,1,T20I,Pakistan,New Zealand,22.0,3.0,0.0,4.0,26.0,1.0,3.0,1.0
cricket-t20i-2018-01-25-1115808,2018-01-25,2018,1,T20I,Pakistan,New Zealand,8.0,1.0,0.0,4.0,11.0,1.0,,1.0
cricket-t20i-2018-01-28-1115809,2018-01-28,2018,1,T20I,Pakistan,New Zealand,15.0,2.0,0.0,4.0,22.0,1.0,1.0,1.0
cricket-t20i-2018-02-03-1072316,2018-02-03,2018,1,T20I,New Zealand,Australia,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0
cricket-t20i-2019-09-03-1192876,2019-09-03,2019,1,T20I,Sri Lanka,New Zealand,46.0,3.0,0.0,5.0,53.0,0.0,,1.0
cricket-t20i-2020-01-31-1187680,2020-01-31,2020,1,T20I,New Zealand,India,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
