game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2024-06-22-1440129,2024-06-22,2024,1,T20I,Guernsey,Jersey,,,,,,,18.0,0.0,0.0,30.0,0.0,1.0,,1.0
cricket-t20i-2024-06-22-1440130,2024-06-22,2024,1,T20I,Guernsey,Jersey,2.0,0.0,0.0,11.0,1.0,0.0,15.0,0.0,0.0,41.0,1.0,1.0,,1.0
cricket-t20i-2024-08-22-1443772,2024-08-22,2024,1,T20I,Malta,Guernsey,,,,,,,24.0,0.0,0.0,21.0,1.0,2.0,1.0,1.0
cricket-t20i-2024-08-25-1443780,2024-08-25,2024,1,T20I,Estonia,Guernsey,,,,,,,24.0,0.0,0.0,18.0,3.0,3.0,,1.0
cricket-t20i-2024-08-28-1443789,2024-08-28,2024,1,T20I,Denmark,Guernsey,,,,,,,24.0,0.0,0.0,40.0,1.0,3.0,,1.0
cricket-t20i-2025-06-06-1487813,2025-06-06,2025,1,T20I,Jersey,Guernsey,,,,,,,18.0,0.0,2.0,24.0,1.0,0.0,,1.0
cricket-t20i-2025-06-07-1487814,2025-06-07,2025,1,T20I,Guernsey,Jersey,,,,,,,12.0,0.0,0.0,23.0,0.0,0.0,,1.0
cricket-t20i-2025-06-07-1487815,2025-06-07,2025,1,T20I,Jersey,Guernsey,,,,,,,24.0,0.0,0.0,35.0,1.0,2.0,,1.0
cricket-t20i-2025-07-05-1490472,2025-07-05,2025,1,T20I,Guernsey,Italy,1.0,0.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,18.0,1.0,0.0,,1.0
cricket-t20i-2025-07-08-1490475,2025-07-08,2025,1,T20I,Jersey,Guernsey,,,,,,,18.0,0.0,0.0,31.0,0.0,4.0,,1.0
