game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,3.0,5.0,3.0,63.0,20.0,2.0,256.0,83.0,2.0,329.0
