game_id,date,season,week,league,away,home,conversions,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_UFL_2025_W1_SHOWBOATS,2025-03-30,2025,1,UFL,SHOWBOATS,PANTHERS,,1.0,,1.0,93.0,0.0,7.0
SYNTHETIC_UFL_2025_W2_SHOWBOATS,2025-04-05,2025,2,UFL,DEFENDERS,SHOWBOATS,,1.0,,0.0,194.0,1.0,26.0
SYNTHETIC_UFL_2025_W3_SHOWBOATS,2025-04-12,2025,3,UFL,SHOWBOATS,ROUGHNECKS,1.0,2.0,,1.0,131.0,0.0,6.0
SYNTHETIC_UFL_2025_W4_SHOWBOATS,2025-04-18,2025,4,UFL,PANTHERS,SHOWBOATS,,1.0,,0.0,74.0,0.0,30.0
SYNTHETIC_UFL_2025_W6_SHOWBOATS,2025-05-03,2025,6,UFL,ROUGHNECKS,SHOWBOATS,,0.0,,0.0,7.0,,
SYNTHETIC_UFL_2025_W7_SHOWBOATS,2025-05-11,2025,7,UFL,SHOWBOATS,BATTLEHAWKS,,,,,,0.0,2.0
SYNTHETIC_UFL_2025_W9_SHOWBOATS,2025-05-24,2025,9,UFL,SHOWBOATS,RENEGADES,,0.0,1.0,0.0,89.0,0.0,2.0
