game_id,date,season,week,league,away,home,1pt_conversion,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_UFL_2025_W2_BATTLEHAWKS,,2025,2,UFL,,,,,,,0.0,12.0
SYNTHETIC_UFL_2025_W9_BATTLEHAWKS,,2025,9,UFL,,,1.0,,,,1.0,66.0
SYNTHETIC_UFL_2025_W10_BATTLEHAWKS,,2025,10,UFL,,,,0.0,1.0,1.0,0.0,59.0
SYNTHETIC_UFL_2026_W1_ST.LOUISBATTLEHAWKS,,2026,1,UFL,,,,0.0,61.0,3.0,0.0,23.0
SYNTHETIC_UFL_2026_W2_ST.LOUISBATTLEHAWKS,,2026,2,UFL,,,,0.0,14.0,1.0,0.0,16.0
SYNTHETIC_UFL_2026_W3_ST.LOUISBATTLEHAWKS,,2026,3,UFL,,,,0.0,10.0,2.0,0.0,41.0
SYNTHETIC_UFL_2026_W4_ST.LOUISBATTLEHAWKS,,2026,4,UFL,,,,0.0,0.0,0.0,1.0,10.0
SYNTHETIC_UFL_2026_W5_ST.LOUISBATTLEHAWKS,,2026,5,UFL,,,,0.0,3.0,1.0,0.0,37.0
SYNTHETIC_UFL_2026_W6_ST.LOUISBATTLEHAWKS,,2026,6,UFL,,,,0.0,20.0,3.0,0.0,4.0
