game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_SUMMIT,,2022,2,AUDL,,,3.0,1.0,,,0.0,1.0,,,,0.0,226.0,180.0
SYNTHETIC_AUDL_2022_W3_SUMMIT,,2022,3,AUDL,,,4.0,0.0,,,0.0,4.0,,,,0.0,238.0,102.0
2022-06-18-SEA-COL,2022-06-18,2022,4,,SEA,COL,2.0,1.0,,,1.0,1.0,,,,0.0,103.0,74.0
2022-06-25-SD-COL,2022-06-25,2022,5,,SD,COL,1.0,0.0,,,0.0,7.0,,,,1.0,325.0,106.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,2.0,0.0,,,0.0,1.0,,,,0.0,109.0,194.0
2022-07-15-COL-SD,2022-07-15,2022,8,AUDL,summit,growlers,2.0,0.0,,,0.0,6.0,,,,0.0,556.0,119.0
2022-07-16-COL-LA,2022-07-16,2022,8,AUDL,summit,aviators,1.0,0.0,,,0.0,4.0,,,,0.0,351.0,225.0
2022-07-30-POR-COL,2022-07-30,2022,10,AUDL,nitro,summit,8.0,0.0,,,0.0,2.0,,,,0.0,315.0,331.0
2023-05-05-COL-SD,2023-05-05,2023,2,AUDL,COLORADO SUMMIT,SAN DIEGO GROWLERS,,1.0,26.0,21.0,,2.0,2.0,1.0,25.0,3.0,223.0,151.0
2023-05-06-COL-LA,2023-05-06,2023,2,AUDL,COLORADO SUMMIT,LA AVIATORS,,,,,1.0,,,,,,,
2023-05-13-SEA-COL,2023-05-13,2023,3,AUDL,SEATTLE CASCADES,COLORADO SUMMIT,5.0,,53.0,51.0,,2.0,7.0,2.0,51.0,,296.0,263.0
2023-05-20-LA-COL,2023-05-20,2023,4,AUDL,LA AVIATORS,COLORADO SUMMIT,4.0,1.0,36.0,35.0,1.0,2.0,,3.0,37.0,2.0,163.0,236.0
2023-06-04-OAK-COL,2023-06-04,2023,6,AUDL,OAKLAND SPIDERS,COLORADO SUMMIT,6.0,,38.0,34.0,2.0,4.0,4.0,5.0,35.0,1.0,382.0,432.0
2023-06-09-SLC-COL,2023-06-09,2023,7,AUDL,SALT LAKE SHRED,COLORADO SUMMIT,1.0,,31.0,27.0,,3.0,3.0,1.0,28.0,1.0,267.0,183.0
2023-06-16-COL-SLC,2023-06-16,2023,8,AUDL,COLORADO SUMMIT,SALT LAKE SHRED,2.0,,34.0,26.0,,,2.0,1.0,30.0,,239.0,81.0
2023-06-17-COL-OAK,2023-06-17,2023,8,AUDL,COLORADO SUMMIT,OAKLAND SPIDERS,,,,,,4.0,,,,3.0,,
2023-06-24-MIN-COL,2023-06-24,2023,9,AUDL,MINNESOTA WIND CHILL,COLORADO SUMMIT,2.0,,35.0,34.0,,1.0,3.0,2.0,34.0,,158.0,265.0
2023-06-30-COL-POR,2023-06-30,2023,10,AUDL,COLORADO SUMMIT,PORTLAND NITRO,3.0,,34.0,28.0,,5.0,3.0,1.0,29.0,0.0,200.0,204.0
2023-07-14-NY-COL,2023-07-14,2023,12,AUDL,NEW YORK EMPIRE,COLORADO SUMMIT,4.0,1.0,36.0,34.0,,,2.0,2.0,36.0,2.0,458.0,233.0
