game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2022-09-10-1333921,2022-09-10,2022,1,T20I,Samoa,Vanuatu,14.0,1.0,0.0,4.0,12.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,,1.0
cricket-t20i-2022-09-11-1333923,2022-09-11,2022,1,T20I,Samoa,Fiji,29.0,0.0,0.0,5.0,16.0,0.0,16.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0
cricket-t20i-2022-09-13-1333924,2022-09-13,2022,1,T20I,Samoa,Cook Islands,17.0,2.0,0.0,6.0,17.0,0.0,18.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0
cricket-t20i-2022-09-14-1333926,2022-09-14,2022,1,T20I,Samoa,Vanuatu,18.0,2.0,0.0,4.0,20.0,1.0,,,,,,,,1.0
cricket-t20i-2022-09-15-1333928,2022-09-15,2022,1,T20I,Fiji,Samoa,2.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
