game_id,date,season,week,league,away,home,catches,completions,throwAttempts,yardsReceived,yardsThrown
2023-04-29-SEA-OAK,2023-04-29,2023,1,AUDL,SEATTLE CASCADES,OAKLAND SPIDERS,1.0,2.0,2.0,5.0,-2.0
