game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,5.0,10.0,14.0,317.0,3.0,7.0,11.0,1.0,193.0,2.0
