game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,4.0,53.0,2.0,12.0,11.0,35.0
