game_id,date,season,week,league,away,home,interceptions_lost
SYNTHETIC_50YARD_2026_W3_ORLANDOPIRATES,2026-05-18,2026,3,50YARD,VEGAS KNIGHT HAWKS,ORLANDO PIRATES,1.0
