game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_UFL_2024_W1_DEFENDERS,2024-03-31,2024,1,UFL,BRAHMAS,DEFENDERS,0.0,27.0,3.0
SYNTHETIC_UFL_2024_W2_DEFENDERS,2024-04-07,2024,2,UFL,DEFENDERS,ROUGHNECKS,0.0,29.0,3.0
SYNTHETIC_UFL_2024_W3_DEFENDERS,2024-04-13,2024,3,UFL,RENEGADES,DEFENDERS,0.0,51.0,2.0
SYNTHETIC_UFL_2024_W4_DEFENDERS,2024-04-20,2024,4,UFL,STALLIONS,DEFENDERS,1.0,93.0,5.0
SYNTHETIC_UFL_2024_W5_DEFENDERS,2024-04-28,2024,5,UFL,DEFENDERS,BATTLEHAWKS,1.0,37.0,4.0
SYNTHETIC_UFL_2024_W6_DEFENDERS,2024-05-05,2024,6,UFL,DEFENDERS,BRAHMAS,1.0,101.0,8.0
SYNTHETIC_UFL_2024_W7_DEFENDERS,2024-05-12,2024,7,UFL,DEFENDERS,PANTHERS,0.0,37.0,6.0
