game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-835-1-1,2026-04-25,2026,1,WCF-WORLD,Denmark,Lithuania,0.0,1.0,1.0,5.0,14.0
curling-wcf-world-2026-835-13-2,2026-04-29,2026,1,WCF-WORLD,Lithuania,Japan,1.0,1.0,0.0,4.0,2.0
curling-wcf-world-2026-835-6-1,2026-04-27,2026,1,WCF-WORLD,Hungary,Lithuania,0.0,1.0,1.0,4.0,8.0
