game_id,date,season,week,league,away,home,def_int,def_tackles,def_tackles_solo,gp,kr_td,kr_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,2.0,2.0,1.0,1.0,213.0
