game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pass_att,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,5.0,3.0,72.0,1.0,22.0,4.0,322.0,8.0,26.0
