game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2018-10-22-1161230,2018-10-22,2018,1,ODI,Australia,Pakistan,,,,,,,54.0,0.0,0.0,49.0,1.0,8.0,,1.0
cricket-t20i-2018-11-17-1150549,2018-11-17,2018,1,T20I,India,Australia,2.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0
cricket-wbbl-2018-12-02-1152728,2018-12-02,2018,1,WBBL,Melbourne Renegades,Sydney Thunder,,,,,,,23.0,0.0,0.0,29.0,4.0,1.0,,1.0
cricket-wbbl-2018-12-08-1152731,2018-12-08,2018,1,WBBL,Melbourne Renegades,Adelaide Strikers,,,,,,,18.0,0.0,1.0,23.0,0.0,2.0,,1.0
cricket-wbbl-2018-12-09-1152735,2018-12-09,2018,1,WBBL,Adelaide Strikers,Melbourne Renegades,,,,,,,6.0,0.0,1.0,7.0,0.0,0.0,,1.0
cricket-wbbl-2018-12-16-1152743,2018-12-16,2018,1,WBBL,Melbourne Renegades,Brisbane Heat,,,,,,,6.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0
cricket-wbbl-2018-12-22-1152749,2018-12-22,2018,1,WBBL,Perth Scorchers,Melbourne Renegades,,,,,,,12.0,0.0,0.0,14.0,0.0,2.0,,1.0
cricket-wbbl-2018-12-23-1152752,2018-12-23,2018,1,WBBL,Perth Scorchers,Melbourne Renegades,,,,,,,18.0,0.0,1.0,25.0,0.0,5.0,,1.0
cricket-odi-2019-09-05-1198472,2019-09-05,2019,1,ODI,Australia,West Indies,,,,,,,21.0,1.0,0.0,13.0,1.0,4.0,,1.0
cricket-odi-2019-09-11-1198474,2019-09-11,2019,1,ODI,West Indies,Australia,,,,,,,42.0,1.0,0.0,29.0,0.0,3.0,1.0,1.0
cricket-odi-2019-10-05-1183513,2019-10-05,2019,1,ODI,Australia,Sri Lanka,,,,,,,45.0,4.0,0.0,14.0,2.0,3.0,,1.0
cricket-odi-2019-10-07-1183514,2019-10-07,2019,1,ODI,Australia,Sri Lanka,,,,,,,36.0,0.0,0.0,30.0,1.0,1.0,,1.0
cricket-t20i-2019-07-31-1168028,2019-07-31,2019,1,T20I,England,Australia,,,,,,,12.0,0.0,0.0,9.0,1.0,0.0,,1.0
cricket-t20i-2019-09-18-1198477,2019-09-18,2019,1,T20I,West Indies,Australia,,,,,,,24.0,0.0,0.0,23.0,0.0,1.0,,1.0
cricket-t20i-2019-09-29-1183510,2019-09-29,2019,1,T20I,Australia,Sri Lanka,,,,,,,18.0,0.0,0.0,26.0,1.0,3.0,,1.0
cricket-t20i-2019-09-30-1183511,2019-09-30,2019,1,T20I,Australia,Sri Lanka,,,,,,,18.0,1.0,0.0,13.0,1.0,1.0,,1.0
cricket-t20i-2019-10-02-1183512,2019-10-02,2019,1,T20I,Australia,Sri Lanka,,,,,,,18.0,0.0,0.0,18.0,1.0,1.0,,1.0
cricket-tests-2019-07-18-1168025,2019-07-18,2019,1,TESTS,England,Australia,,,,,,,66.0,2.0,1.0,37.0,0.0,1.0,,1.0
cricket-wbbl-2019-10-19-1188384,2019-10-19,2019,1,WBBL,Melbourne Stars,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,27.0,0.0,3.0,,1.0
cricket-wbbl-2019-10-20-1188387,2019-10-20,2019,1,WBBL,Melbourne Stars,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,28.0,0.0,5.0,1.0,1.0
cricket-wbbl-2019-10-26-1188390,2019-10-26,2019,1,WBBL,Adelaide Strikers,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,18.0,2.0,2.0,,1.0
cricket-wbbl-2019-10-27-1188396,2019-10-27,2019,1,WBBL,Brisbane Heat,Hobart Hurricanes,12.0,2.0,0.0,9.0,14.0,0.0,24.0,0.0,0.0,26.0,1.0,2.0,,1.0
cricket-wbbl-2019-11-03-1188403,2019-11-03,2019,1,WBBL,Hobart Hurricanes,Sydney Thunder,,,,,,,24.0,0.0,0.0,30.0,1.0,7.0,,1.0
cricket-wbbl-2019-11-09-1188405,2019-11-09,2019,1,WBBL,Melbourne Renegades,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,32.0,1.0,7.0,,1.0
cricket-wbbl-2019-11-10-1188410,2019-11-10,2019,1,WBBL,Melbourne Renegades,Hobart Hurricanes,2.0,0.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,28.0,0.0,4.0,,1.0
cricket-wbbl-2019-11-13-1188412,2019-11-13,2019,1,WBBL,Hobart Hurricanes,Sydney Sixers,2.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,1.0,,1.0
cricket-wbbl-2019-11-22-1188423,2019-11-22,2019,1,WBBL,Hobart Hurricanes,Brisbane Heat,2.0,0.0,1.0,9.0,7.0,1.0,24.0,0.0,2.0,35.0,2.0,0.0,,1.0
cricket-wbbl-2019-11-23-1188424,2019-11-23,2019,1,WBBL,Hobart Hurricanes,Adelaide Strikers,1.0,0.0,1.0,9.0,2.0,0.0,24.0,0.0,0.0,23.0,0.0,1.0,,1.0
cricket-wbbl-2019-11-30-1188433,2019-11-30,2019,1,WBBL,Perth Scorchers,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,19.0,2.0,1.0,,1.0
cricket-wbbl-2019-12-01-1188436,2019-12-01,2019,1,WBBL,Perth Scorchers,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,24.0,0.0,2.0,,1.0
cricket-t20i-2020-02-02-1183545,2020-02-02,2020,1,T20I,Australia,India,,,,,,,24.0,1.0,0.0,13.0,3.0,1.0,1.0,1.0
cricket-t20i-2020-02-09-1183548,2020-02-09,2020,1,T20I,Australia,England,,,,,,,24.0,0.0,1.0,18.0,2.0,2.0,,1.0
cricket-t20i-2020-02-12-1183549,2020-02-12,2020,1,T20I,Australia,India,,,,,,,24.0,0.0,0.0,32.0,2.0,1.0,1.0,1.0
