game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2022-09-11-1333922,2022-09-11,2022,1,T20I,Vanuatu,Cook Islands,14.0,3.0,0.0,4.0,21.0,1.0,,1.0,1.0
cricket-t20i-2022-09-13-1333925,2022-09-13,2022,1,T20I,Vanuatu,Fiji,3.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0
cricket-t20i-2022-09-14-1333926,2022-09-14,2022,1,T20I,Samoa,Vanuatu,20.0,1.0,0.0,4.0,21.0,0.0,,1.0,1.0
cricket-t20i-2022-09-15-1333929,2022-09-15,2022,1,T20I,Vanuatu,Cook Islands,7.0,0.0,0.0,4.0,6.0,0.0,,,1.0
cricket-t20i-2023-07-22-1383090,2023-07-22,2023,1,T20I,Vanuatu,Papua New Guinea,23.0,2.0,0.0,3.0,14.0,0.0,,,1.0
cricket-t20i-2023-07-23-1383091,2023-07-23,2023,1,T20I,Japan,Vanuatu,9.0,0.0,0.0,4.0,4.0,0.0,2.0,,1.0
cricket-t20i-2023-07-25-1383093,2023-07-25,2023,1,T20I,Vanuatu,Philippines,35.0,4.0,0.0,4.0,36.0,0.0,1.0,,1.0
cricket-t20i-2023-07-26-1383095,2023-07-26,2023,1,T20I,Papua New Guinea,Vanuatu,2.0,0.0,0.0,4.0,1.0,0.0,1.0,,1.0
cricket-t20i-2023-07-28-1383097,2023-07-28,2023,1,T20I,Japan,Vanuatu,6.0,0.0,0.0,1.0,4.0,0.0,,,1.0
cricket-t20i-2024-03-05-1422807,2024-03-05,2024,1,T20I,Vanuatu,Tanzania,8.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0
cricket-t20i-2024-03-06-1422810,2024-03-06,2024,1,T20I,Malaysia,Vanuatu,10.0,1.0,0.0,2.0,9.0,0.0,1.0,,1.0
cricket-t20i-2024-03-07-1422812,2024-03-07,2024,1,T20I,Vanuatu,Kuwait,21.0,1.0,0.0,2.0,16.0,1.0,,,1.0
cricket-t20i-2024-03-10-1422815,2024-03-10,2024,1,T20I,Bahrain,Vanuatu,4.0,0.0,0.0,1.0,2.0,0.0,1.0,,1.0
cricket-t20i-2024-03-11-1422817,2024-03-11,2024,1,T20I,Vanuatu,Kuwait,3.0,0.0,0.0,5.0,1.0,0.0,,,1.0
cricket-t20i-2026-05-08-1532638,2026-05-08,2026,1,T20I,Vanuatu,Fiji,,,,,,,,1.0,1.0
cricket-t20i-2026-05-09-1532641,2026-05-09,2026,1,T20I,Japan,Vanuatu,9.0,0.0,1.0,8.0,12.0,0.0,1.0,,1.0
cricket-t20i-2026-05-12-1532646,2026-05-12,2026,1,T20I,Vanuatu,Samoa,3.0,0.0,0.0,9.0,1.0,0.0,,,1.0
