game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2023-05-29-1378008,2023-05-29,2023,1,T20I,France,Italy,,,,,,,1.0,1.0
cricket-t20i-2023-06-01-1378014,2023-06-01,2023,1,T20I,Germany,Italy,6.0,0.0,0.0,16.0,1.0,2.0,,1.0
