game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,,2.0,,,,2.0,,
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,,6.0,44.0,6.0,15.0,11.0,45.0,1.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,2.0,5.0,29.0,3.0,13.0,7.0,35.0,3.0
