game_id,date,season,week,league,away,home,gp,pr_no,pr_yds,recv_rec,recv_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,7.0,2.0,9.0,1.0,3.0
