game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2019-05-18-1183856,2019-05-18,2019,1,T20I,United States of America,Canada,,,,,,,24.0,0.0,1.0,19.0,4.0,1.0,1.0
cricket-t20i-2019-05-19-1183857,2019-05-19,2019,1,T20I,United States of America,Canada,6.0,0.0,0.0,7.0,7.0,1.0,24.0,0.0,0.0,17.0,0.0,1.0,1.0
cricket-t20i-2019-09-03-1197058,2019-09-03,2019,1,T20I,Papua New Guinea,United States of America,7.0,0.0,0.0,7.0,3.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,1.0
cricket-t20i-2021-10-19-1282930,2021-10-19,2021,1,T20I,Canada,United States of America,,,,,,,12.0,0.0,2.0,9.0,0.0,2.0,1.0
cricket-t20i-2021-10-24-1282935,2021-10-24,2021,1,T20I,Canada,United States of America,21.0,0.0,0.0,7.0,6.0,0.0,24.0,0.0,0.0,7.0,0.0,0.0,1.0
cricket-t20i-2023-09-04-1395007,2023-09-04,2023,1,T20I,United States of America,Argentina,,,,,,,12.0,0.0,0.0,4.0,1.0,0.0,1.0
cricket-t20i-2023-09-05-1395009,2023-09-05,2023,1,T20I,United States of America,Brazil,,,,,,,18.0,0.0,0.0,15.0,0.0,0.0,1.0
cricket-t20i-2023-09-07-1395011,2023-09-07,2023,1,T20I,United States of America,Canada,,,,,,,24.0,0.0,0.0,19.0,0.0,0.0,1.0
cricket-t20i-2023-09-10-1395016,2023-09-10,2023,1,T20I,Brazil,United States of America,,,,,,,18.0,0.0,0.0,8.0,2.0,2.0,1.0
cricket-t20i-2023-09-11-1395018,2023-09-11,2023,1,T20I,United States of America,Canada,,,,,,,24.0,0.0,0.0,13.0,1.0,0.0,1.0
