game_id,date,season,week,league,away,home,assists,catches,completions,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-06-10-SD-OAK,2023-06-10,2023,7,,SD,OAK,1.0,10.0,16.0,1.0,1.0,20.0,4.0,21.0,61.0
