game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2021-06-07-1251964,2021-06-07,2021,1,ODI,Ireland,Netherlands,29.0,2.0,0.0,4.0,19.0,0.0,,,,,,,,1.0
cricket-odi-2022-05-31-1302349,2022-05-31,2022,1,ODI,Netherlands,West Indies,29.0,0.0,0.0,3.0,13.0,0.0,,,,,,,,1.0
cricket-odi-2022-06-02-1302350,2022-06-02,2022,1,ODI,Netherlands,West Indies,15.0,0.0,0.0,5.0,7.0,0.0,,,,,,,,1.0
cricket-odi-2022-06-04-1302351,2022-06-04,2022,1,ODI,West Indies,Netherlands,42.0,5.0,0.0,3.0,42.0,0.0,,,,,,,1.0,1.0
cricket-odi-2022-06-17-1281444,2022-06-17,2022,1,ODI,England,Netherlands,35.0,1.0,0.0,3.0,21.0,0.0,,,,,,,,1.0
cricket-odi-2022-08-21-1311739,2022-08-21,2022,1,ODI,Pakistan,Netherlands,21.0,0.0,0.0,3.0,11.0,0.0,,,,,,,,1.0
cricket-odi-2023-03-21-1362379,2023-03-21,2023,1,ODI,Zimbabwe,Netherlands,4.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
cricket-odi-2023-03-23-1362380,2023-03-23,2023,1,ODI,Zimbabwe,Netherlands,7.0,0.0,0.0,9.0,4.0,0.0,,,,,,,1.0,1.0
cricket-odi-2023-03-25-1362381,2023-03-25,2023,1,ODI,Netherlands,Zimbabwe,43.0,3.0,0.0,3.0,29.0,0.0,,,,,,,,1.0
cricket-odi-2023-03-31-1339607,2023-03-31,2023,1,ODI,Netherlands,South Africa,33.0,2.0,0.0,3.0,17.0,0.0,,,,,,,1.0,1.0
cricket-odi-2023-04-02-1339608,2023-04-02,2023,1,ODI,South Africa,Netherlands,69.0,7.0,0.0,3.0,61.0,3.0,,,,,,,,1.0
cricket-odi-2024-08-17-1445037,2024-08-17,2024,1,ODI,Netherlands,Canada,23.0,0.0,0.0,4.0,8.0,0.0,,,,,,,1.0,1.0
cricket-odi-2024-08-21-1445039,2024-08-21,2024,1,ODI,Netherlands,United States of America,21.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
