game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-838-1-2,2026-05-05,2026,1,WCF-WORLD,Brazil,Japan,1.0,1.0,0.0,7.0,3.0
curling-wcf-world-2026-838-10-3,2026-05-07,2026,1,WCF-WORLD,Brazil,"Hong Kong, China",0.0,1.0,1.0,3.0,10.0
curling-wcf-world-2026-838-13-1,2026-05-08,2026,1,WCF-WORLD,Czechia,Brazil,1.0,1.0,0.0,11.0,3.0
curling-wcf-world-2026-838-15-4,2026-05-08,2026,1,WCF-WORLD,United States of America,Brazil,1.0,1.0,0.0,9.0,2.0
