game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140ATL,2021-05-14,2021,1,WNBA,CON,ATL,5.0,3.0,7.0,0.571,7.0,4.0,0.5,12.0,6.0,2.0,0.833,6.0,5.0,35.6,,11.0,21.0,7.0,1.0,4.0
WNBA_202105160CON,2021-05-16,2021,1,WNBA,PHO,CON,4.0,1.0,1.0,0.6,5.0,3.0,0.389,18.0,7.0,2.0,0.833,12.0,10.0,36.56666666666667,4.0,12.0,27.0,5.0,2.0,3.0
WNBA_202105190CON,2021-05-19,2021,1,WNBA,IND,CON,3.0,,5.0,0.667,3.0,2.0,0.556,9.0,5.0,,1.0,1.0,1.0,23.783333333333335,2.0,15.0,13.0,7.0,,1.0
WNBA_202105210PHO,2021-05-21,2021,1,WNBA,CON,PHO,5.0,,5.0,0.4,5.0,2.0,0.364,11.0,4.0,3.0,1.0,4.0,4.0,30.633333333333333,2.0,16.0,14.0,7.0,,4.0
WNBA_202105230LVA,2021-05-23,2021,1,WNBA,CON,LVA,1.0,,7.0,0.6,5.0,3.0,0.467,15.0,7.0,2.0,1.0,5.0,5.0,34.3,,6.0,22.0,7.0,2.0,1.0
WNBA_202105250SEA,2021-05-25,2021,1,WNBA,CON,SEA,3.0,2.0,4.0,0.333,3.0,1.0,0.385,13.0,5.0,5.0,1.0,4.0,4.0,35.766666666666666,2.0,-11.0,15.0,6.0,,3.0
WNBA_202105280CON,2021-05-28,2021,1,WNBA,WAS,CON,3.0,2.0,11.0,0.25,4.0,1.0,0.417,12.0,5.0,3.0,0.857,7.0,6.0,36.65,,5.0,17.0,11.0,1.0,3.0
WNBA_202105300MIN,2021-05-30,2021,1,WNBA,CON,MIN,5.0,2.0,5.0,0.25,8.0,2.0,0.318,22.0,7.0,3.0,0.667,3.0,2.0,41.5,1.0,-4.0,18.0,6.0,3.0,2.0
WNBA_202106010CON,2021-06-01,2021,1,WNBA,LVA,CON,5.0,,8.0,,2.0,,0.286,7.0,2.0,1.0,1.0,2.0,2.0,33.21666666666667,,15.0,6.0,8.0,3.0,3.0
WNBA_202106050CON,2021-06-05,2021,1,WNBA,NYL,CON,3.0,,3.0,0.25,4.0,1.0,0.333,12.0,4.0,2.0,1.0,4.0,4.0,28.1,,23.0,13.0,3.0,1.0,1.0
WNBA_202106130CON,2021-06-13,2021,1,WNBA,SEA,CON,1.0,,5.0,0.333,3.0,1.0,0.5,10.0,5.0,2.0,0.6,5.0,3.0,26.083333333333332,,-17.0,14.0,5.0,,3.0
WNBA_202106170CHI,2021-06-17,2021,1,WNBA,CON,CHI,2.0,3.0,8.0,,3.0,,0.188,16.0,3.0,3.0,0.667,6.0,4.0,38.5,2.0,-5.0,10.0,10.0,2.0,1.0
WNBA_202106190CHI,2021-06-19,2021,1,WNBA,CON,CHI,6.0,2.0,8.0,0.2,5.0,1.0,0.357,14.0,5.0,2.0,1.0,6.0,6.0,37.05,,-9.0,17.0,8.0,2.0,4.0
WNBA_202106220CON,2021-06-22,2021,1,WNBA,DAL,CON,6.0,2.0,12.0,0.143,7.0,1.0,0.455,22.0,10.0,1.0,1.0,4.0,4.0,40.0,1.0,10.0,25.0,13.0,,3.0
WNBA_202106270CON,2021-06-27,2021,1,WNBA,CHI,CON,1.0,1.0,7.0,0.571,7.0,4.0,0.471,17.0,8.0,,0.75,4.0,3.0,30.4,,19.0,23.0,7.0,,2.0
WNBA_202106290WAS,2021-06-29,2021,1,WNBA,CON,WAS,7.0,,8.0,,3.0,,0.2,5.0,1.0,,,,,26.5,,18.0,2.0,8.0,1.0,2.0
WNBA_202107010IND,2021-07-01,2021,1,WNBA,CON,IND,3.0,,5.0,0.25,4.0,1.0,0.417,12.0,5.0,1.0,1.0,3.0,3.0,30.85,2.0,5.0,14.0,7.0,2.0,3.0
WNBA_202107030IND,2021-07-03,2021,1,WNBA,CON,IND,4.0,,4.0,,1.0,,0.375,8.0,3.0,3.0,1.0,8.0,8.0,27.633333333333333,3.0,-5.0,14.0,7.0,1.0,1.0
WNBA_202107090CON,2021-07-09,2021,1,WNBA,ATL,CON,4.0,,5.0,0.4,5.0,2.0,0.533,15.0,8.0,2.0,0.8,5.0,4.0,40.0,,12.0,22.0,5.0,2.0,1.0
WNBA_202107110NYL,2021-07-11,2021,1,WNBA,CON,NYL,2.0,,3.0,,5.0,,0.25,12.0,3.0,1.0,1.0,2.0,2.0,25.416666666666668,,24.0,8.0,3.0,2.0,
WNBA_202108150DAL,2021-08-15,2021,1,WNBA,CON,DAL,2.0,1.0,5.0,0.5,4.0,2.0,0.5,12.0,6.0,1.0,,,,35.2,,16.0,14.0,5.0,4.0,3.0
WNBA_202108170CON,2021-08-17,2021,1,WNBA,MIN,CON,3.0,1.0,6.0,0.333,6.0,2.0,0.412,17.0,7.0,1.0,0.667,3.0,2.0,38.3,,8.0,18.0,6.0,1.0,1.0
WNBA_202108190CON,2021-08-19,2021,1,WNBA,MIN,CON,1.0,1.0,11.0,0.5,2.0,1.0,0.588,17.0,10.0,2.0,0.909,11.0,10.0,36.733333333333334,,14.0,31.0,11.0,,1.0
WNBA_202108240CON,2021-08-24,2021,1,WNBA,LVA,CON,4.0,2.0,9.0,0.4,5.0,2.0,0.389,18.0,7.0,2.0,1.0,2.0,2.0,36.78333333333333,,10.0,18.0,9.0,3.0,
WNBA_202108260CON,2021-08-26,2021,1,WNBA,LAS,CON,5.0,,5.0,0.2,5.0,1.0,0.286,14.0,4.0,3.0,1.0,5.0,5.0,35.28333333333333,,,14.0,5.0,,4.0
WNBA_202108280CON,2021-08-28,2021,1,WNBA,LAS,CON,3.0,,7.0,,4.0,,0.375,8.0,3.0,,1.0,4.0,4.0,30.966666666666665,,15.0,10.0,7.0,1.0,3.0
WNBA_202108310WAS,2021-08-31,2021,1,WNBA,CON,WAS,5.0,,3.0,0.167,6.0,1.0,0.167,12.0,2.0,2.0,1.0,2.0,2.0,32.35,,12.0,7.0,3.0,2.0,1.0
WNBA_202109070DAL,2021-09-07,2021,1,WNBA,CON,DAL,4.0,,4.0,0.333,3.0,1.0,0.556,9.0,5.0,1.0,,,,24.483333333333334,,25.0,11.0,4.0,1.0,2.0
WNBA_202109090LAS,2021-09-09,2021,1,WNBA,CON,LAS,5.0,,4.0,,3.0,,0.2,10.0,2.0,,0.875,8.0,7.0,28.25,2.0,17.0,11.0,6.0,1.0,2.0
WNBA_202109110PHO,2021-09-11,2021,1,WNBA,CON,PHO,2.0,,5.0,0.286,7.0,2.0,0.25,12.0,3.0,,1.0,8.0,8.0,37.483333333333334,,7.0,16.0,5.0,,2.0
WNBA_202109150CON,2021-09-15,2021,1,WNBA,NYL,CON,4.0,,4.0,0.5,4.0,2.0,0.545,11.0,6.0,2.0,0.8,5.0,4.0,25.8,,14.0,18.0,4.0,2.0,4.0
WNBA_202109190CON,2021-09-19,2021,1,WNBA,ATL,CON,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.8666666666666667,,1.0,3.0,,,1.0
WNBA_202109280CON,2021-09-28,2021,1,WNBA,CHI,CON,2.0,2.0,9.0,0.25,4.0,1.0,0.294,17.0,5.0,3.0,0.667,3.0,2.0,47.88333333333333,1.0,-12.0,13.0,10.0,1.0,4.0
WNBA_202109300CON,2021-09-30,2021,1,WNBA,CHI,CON,,1.0,7.0,0.2,5.0,1.0,0.462,13.0,6.0,1.0,1.0,2.0,2.0,25.933333333333334,1.0,-4.0,15.0,8.0,,3.0
WNBA_202110030CHI,2021-10-03,2021,1,WNBA,CON,CHI,2.0,2.0,5.0,0.8,5.0,4.0,0.636,11.0,7.0,3.0,1.0,4.0,4.0,31.166666666666668,,-1.0,22.0,5.0,1.0,3.0
WNBA_202110060CHI,2021-10-06,2021,1,WNBA,CON,CHI,1.0,2.0,4.0,,1.0,,0.167,6.0,1.0,4.0,1.0,2.0,2.0,34.55,1.0,-13.0,4.0,5.0,2.0,1.0
WNBA_202205170NYL,2022-05-17,2022,1,WNBA,CON,NYL,3.0,,1.0,0.5,2.0,1.0,0.455,11.0,5.0,2.0,1.0,5.0,5.0,23.783333333333335,,25.0,16.0,1.0,4.0,1.0
WNBA_202205200CON,2022-05-20,2022,1,WNBA,IND,CON,4.0,,3.0,1.0,4.0,4.0,0.5,12.0,6.0,,0.5,4.0,2.0,35.416666666666664,,3.0,18.0,3.0,1.0,2.0
WNBA_202205240CON,2022-05-24,2022,1,WNBA,DAL,CON,2.0,1.0,3.0,,2.0,,0.167,6.0,1.0,2.0,1.0,2.0,2.0,28.016666666666666,2.0,-15.0,4.0,5.0,,2.0
WNBA_202205260CON,2022-05-26,2022,1,WNBA,DAL,CON,2.0,,5.0,0.286,7.0,2.0,0.438,16.0,7.0,,1.0,2.0,2.0,29.316666666666666,1.0,29.0,18.0,6.0,1.0,2.0
WNBA_202205280CON,2022-05-28,2022,1,WNBA,WAS,CON,1.0,2.0,6.0,0.429,7.0,3.0,0.4,10.0,4.0,,1.0,3.0,3.0,30.316666666666666,1.0,1.0,14.0,7.0,,1.0
WNBA_202205310LVA,2022-05-31,2022,1,WNBA,CON,LVA,1.0,,,,5.0,,0.4,15.0,6.0,2.0,0.333,6.0,2.0,30.9,,-11.0,14.0,,1.0,
WNBA_202206020LVA,2022-06-02,2022,1,WNBA,CON,LVA,4.0,1.0,7.0,0.667,6.0,4.0,0.5,10.0,5.0,2.0,1.0,5.0,5.0,33.61666666666667,,9.0,19.0,7.0,1.0,1.0
