game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2021-11-08-1286670,2021-11-08,2021,1,T20I,Canada,Belize,24.0,5.0,0.0,2.0,37.0,1.0,,,,,,,1.0
cricket-t20i-2021-11-10-1286674,2021-11-10,2021,1,T20I,Canada,United States of America,22.0,4.0,0.0,2.0,22.0,0.0,,,,,,,1.0
cricket-t20i-2021-11-13-1286685,2021-11-13,2021,1,T20I,Argentina,Canada,24.0,3.0,1.0,1.0,56.0,5.0,,,,,,,1.0
cricket-t20i-2021-11-14-1286686,2021-11-14,2021,1,T20I,Canada,Panama,62.0,9.0,1.0,1.0,107.0,6.0,,,,,,,1.0
cricket-t20i-2022-02-18-1299567,2022-02-18,2022,1,T20I,Canada,Philippines,44.0,9.0,0.0,1.0,73.0,2.0,,,,,,,1.0
cricket-t20i-2022-02-19-1299570,2022-02-19,2022,1,T20I,Canada,Oman,14.0,4.0,0.0,1.0,26.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,1.0
cricket-t20i-2022-02-21-1299576,2022-02-21,2022,1,T20I,Canada,Nepal,11.0,1.0,0.0,1.0,14.0,1.0,,,,,,,1.0
cricket-t20i-2022-02-22-1299578,2022-02-22,2022,1,T20I,Germany,Canada,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2022-02-24-1299582,2022-02-24,2022,1,T20I,Bahrain,Canada,26.0,3.0,0.0,1.0,38.0,2.0,,,,,,,1.0
cricket-t20i-2024-08-23-1446761,2024-08-23,2024,1,T20I,Canada,Netherlands,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2024-08-24-1446762,2024-08-24,2024,1,T20I,Canada,United States of America,13.0,3.0,0.0,2.0,14.0,0.0,,,,,,,1.0
cricket-t20i-2024-08-26-1446764,2024-08-26,2024,1,T20I,Canada,Netherlands,2.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0
