game_id,date,season,week,league,away,home,assisted_tackles,solo_tackles,tackles
FOOTBALL_IFL_2026_7_25_TNAZWRANGLERSG20260725S86X@TVEGASKNIGHTHAWKS,2026-07-25,2026,20,IFL,NAZ Wranglers,Vegas Knight Hawks,0.0,1.0,1.0
