game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2015-10-03-919609,2015-10-03,2015,1,ODI,Zimbabwe,Pakistan,3.0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,0.0,39.0,0.0,1.0,,1.0
cricket-odi-2015-10-05-919611,2015-10-05,2015,1,ODI,Zimbabwe,Pakistan,39.0,6.0,0.0,2.0,38.0,1.0,60.0,1.0,0.0,25.0,5.0,0.0,,1.0
cricket-odi-2015-11-11-902641,2015-11-11,2015,1,ODI,England,Pakistan,7.0,0.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0,32.0,0.0,0.0,,1.0
cricket-psl-2018-03-16-1128846,2018-03-16,2018,1,PSL,Peshawar Zalmi,Lahore Qalandars,,,,,,,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
cricket-tests-2018-10-07-1157370,2018-10-07,2018,1,TESTS,Pakistan,Australia,27.0,2.0,0.0,9.0,12.0,0.0,351.0,16.0,0.0,123.0,6.0,0.0,,1.0
cricket-tests-2018-10-16-1157371,2018-10-16,2018,1,TESTS,Pakistan,Australia,47.0,2.0,0.0,8.0,27.0,1.0,90.0,5.0,0.0,35.0,3.0,0.0,,1.0
cricket-tests-2018-11-16-1157381,2018-11-16,2018,1,TESTS,New Zealand,Pakistan,26.0,1.0,0.0,8.0,11.0,0.0,162.0,4.0,0.0,76.0,1.0,0.0,,1.0
cricket-tests-2018-11-24-1157382,2018-11-24,2018,1,TESTS,Pakistan,New Zealand,,,,,,,174.0,6.0,0.0,63.0,1.0,0.0,,1.0
cricket-tests-2018-12-03-1157383,2018-12-03,2018,1,TESTS,New Zealand,Pakistan,76.0,1.0,0.0,8.0,23.0,0.0,397.0,11.0,1.0,127.0,5.0,0.0,2.0,1.0
