game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_td,pr_yds,recv_rec,recv_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,7.0,9.0,216.0,2.0,1.0,95.0,15.0,161.0
