game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_HUSTLE,,2022,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_2022_W3_HUSTLE,,2022,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,0.0,0.0,,,0.0,1.0,,,,1.0,170.0,115.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-08-ATL-DAL,2022-07-08,2022,7,AUDL,hustle,legion,0.0,1.0,,,1.0,2.0,,,,1.0,183.0,143.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,AUDL,hustle,sol,1.0,0.0,,,0.0,2.0,,,,1.0,89.0,97.0
2022-07-16-ATL-TB,2022-07-16,2022,8,AUDL,hustle,cannons,2.0,0.0,,,1.0,1.0,,,,1.0,93.0,96.0
2022-07-22-DAL-ATL,2022-07-22,2022,9,AUDL,legion,hustle,1.0,1.0,,,1.0,2.0,,,,1.0,219.0,179.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,0.0,0.0,,,0.0,1.0,,,,1.0,159.0,-5.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,AUDL,AUSTIN SOL,ATLANTA HUSTLE,,2.0,5.0,5.0,,2.0,,,5.0,,35.0,14.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,1.0,,20.0,14.0,,5.0,1.0,,16.0,2.0,188.0,87.0
2023-05-27-HTX-ATL,2023-05-27,2023,5,AUDL,HOUSTON HAVOC,ATLANTA HUSTLE,1.0,1.0,11.0,11.0,,,1.0,1.0,13.0,2.0,170.0,77.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,,,11.0,11.0,,,1.0,,13.0,1.0,16.0,18.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,UFA,hustle,flyers,2.0,0.0,,,0.0,4.0,,,,1.0,213.0,198.0
2024-05-04-NY-ATL,2024-05-04,2024,2,UFA,empire,hustle,0.0,0.0,,,1.0,2.0,,,,1.0,166.0,130.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,UFA,hustle,flyers,3.0,0.0,,,0.0,1.0,,,,0.0,236.0,201.0
2024-05-18-ATL-IND,2024-05-18,2024,4,UFA,hustle,alleycats,2.0,1.0,,,0.0,2.0,,,,2.0,148.0,195.0
2024-05-31-ATL-COL,2024-05-31,2024,6,UFA,hustle,summit,3.0,1.0,,,0.0,0.0,,,,1.0,138.0,216.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,UFA,sol,hustle,1.0,0.0,,,0.0,3.0,,,,0.0,182.0,113.0
2024-06-14-HTX-ATL,2024-06-14,2024,8,UFA,havoc,hustle,1.0,0.0,,,0.0,3.0,,,,1.0,229.0,149.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,UFA,flyers,hustle,0.0,1.0,,,0.0,1.0,,,,1.0,81.0,178.0
2024-06-28-ATL-HTX,2024-06-28,2024,10,UFA,hustle,havoc,0.0,0.0,,,0.0,7.0,,,,0.0,313.0,216.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,UFA,hustle,sol,2.0,0.0,,,0.0,3.0,,,,2.0,174.0,154.0
2024-07-13-DAL-ATL,2024-07-13,2024,12,UFA,legion,hustle,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,UFA,flyers,hustle,1.0,0.0,,,0.0,2.0,,,,0.0,190.0,161.0
2025-04-26-SLC-ATL,2025-04-26,2025,1,UFA,shred,hustle,2.0,0.0,,,0.0,1.0,,,,0.0,86.0,200.0
2025-05-09-ATL-SD,2025-05-09,2025,3,UFA,hustle,growlers,4.0,0.0,,,0.0,1.0,,,,3.0,182.0,259.0
