game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,punt_no,punt_yds,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,7.0,1.0,20.0,4.0,146.0,11.0,1.0,89.0
