game_id,date,season,week,league,away,home,fumbles,gp,pass_att,pass_cmp,pass_sacked,pass_td,pass_yds,rush_att,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,1.0,36.0,18.0,6.0,1.0,192.0,11.0,77.0
