game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2023-12-07-1408103,2023-12-07,2023,1,T20I,Ireland,Zimbabwe,5.0,0.0,1.0,9.0,5.0,0.0,18.0,0.0,0.0,38.0,0.0,1.0,,1.0
cricket-t20i-2023-12-09-1408104,2023-12-09,2023,1,T20I,Zimbabwe,Ireland,,,,,,,18.0,0.0,1.0,36.0,1.0,2.0,,1.0
cricket-odi-2024-11-24-1444649,2024-11-24,2024,1,ODI,Zimbabwe,Pakistan,5.0,0.0,1.0,11.0,3.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,,1.0
cricket-odi-2024-11-26-1444650,2024-11-26,2024,1,ODI,Zimbabwe,Pakistan,3.0,0.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
cricket-t20i-2024-03-17-1424752,2024-03-17,2024,1,T20I,Zimbabwe,Namibia,,,,,,,12.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0
cricket-t20i-2024-03-18-1424756,2024-03-18,2024,1,T20I,Tanzania,Zimbabwe,,,,,,,17.0,0.0,0.0,16.0,2.0,0.0,,1.0
cricket-t20i-2024-03-20-1424762,2024-03-20,2024,1,T20I,Nigeria,Zimbabwe,,,,,,,16.0,0.0,0.0,10.0,3.0,1.0,,1.0
cricket-t20i-2024-03-21-1424765,2024-03-21,2024,1,T20I,Zimbabwe,Kenya,,,,,,,18.0,0.0,0.0,21.0,0.0,1.0,,1.0
cricket-t20i-2024-03-23-1424767,2024-03-23,2024,1,T20I,Namibia,Zimbabwe,,,,,,,24.0,0.0,0.0,23.0,1.0,0.0,,1.0
cricket-t20i-2024-10-20-1453927,2024-10-20,2024,1,T20I,Mozambique,Zimbabwe,,,,,,,12.0,0.0,0.0,6.0,1.0,0.0,,1.0
cricket-t20i-2024-10-22-1453935,2024-10-22,2024,1,T20I,Zimbabwe,Rwanda,,,,,,,18.0,0.0,1.0,22.0,1.0,2.0,,1.0
cricket-t20i-2024-10-24-1453925,2024-10-24,2024,1,T20I,Zimbabwe,Kenya,,,,,,,19.0,1.0,0.0,10.0,3.0,1.0,,1.0
cricket-t20i-2024-12-01-1444652,2024-12-01,2024,1,T20I,Pakistan,Zimbabwe,5.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,2.0,1.0,1.0
cricket-t20i-2024-12-03-1444653,2024-12-03,2024,1,T20I,Zimbabwe,Pakistan,2.0,0.0,1.0,11.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,,1.0
cricket-odi-2025-02-16-1467702,2025-02-16,2025,1,ODI,Zimbabwe,Ireland,6.0,0.0,0.0,11.0,2.0,0.0,54.0,2.0,1.0,50.0,2.0,1.0,,1.0
cricket-odi-2025-02-18-1467703,2025-02-18,2025,1,ODI,Ireland,Zimbabwe,,,,,,,60.0,1.0,1.0,44.0,2.0,2.0,,1.0
cricket-odi-2025-08-29-1492821,2025-08-29,2025,1,ODI,Sri Lanka,Zimbabwe,,,,,,,38.0,0.0,0.0,61.0,1.0,0.0,,1.0
cricket-t20i-2025-02-23-1467705,2025-02-23,2025,1,T20I,Ireland,Zimbabwe,,,,,,,24.0,0.0,0.0,24.0,3.0,1.0,,1.0
cricket-t20i-2025-07-14-1478865,2025-07-14,2025,1,T20I,Zimbabwe,South Africa,,,,,,,19.0,0.0,0.0,15.0,2.0,0.0,,1.0
cricket-t20i-2025-07-18-1478867,2025-07-18,2025,1,T20I,Zimbabwe,New Zealand,,,,,,,11.0,0.0,0.0,28.0,0.0,2.0,,1.0
cricket-t20i-2025-07-20-1478868,2025-07-20,2025,1,T20I,Zimbabwe,South Africa,,,,,,,20.0,0.0,0.0,27.0,0.0,1.0,,1.0
cricket-t20i-2025-07-24-1478870,2025-07-24,2025,1,T20I,New Zealand,Zimbabwe,5.0,0.0,0.0,11.0,2.0,0.0,24.0,0.0,1.0,51.0,0.0,0.0,,1.0
cricket-t20i-2025-09-18-1502166,2025-09-18,2025,1,T20I,Namibia,Zimbabwe,5.0,1.0,1.0,10.0,8.0,0.0,12.0,0.0,0.0,37.0,0.0,0.0,1.0,1.0
cricket-tests-2025-02-06-1467700,2025-02-06,2025,1,TESTS,Ireland,Zimbabwe,97.0,1.0,0.0,11.0,20.0,0.0,102.0,1.0,4.0,81.0,3.0,0.0,,1.0
cricket-tests-2025-08-07-1478873,2025-08-07,2025,1,TESTS,Zimbabwe,New Zealand,6.0,0.0,0.0,8.0,0.0,0.0,114.0,0.0,0.0,131.0,1.0,0.0,,1.0
