game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-06-17-MIN-MAD,2023-06-17,2023,8,AUDL,MINNESOTA WIND CHILL,MADISON RADICALS,1.0,,26.0,21.0,,,,1.0,,,25.0,3.0,12.0,134.0
2023-06-24-MIN-COL,2023-06-24,2023,9,AUDL,MINNESOTA WIND CHILL,COLORADO SUMMIT,2.0,,39.0,42.0,1.0,1.0,1.0,3.0,,,47.0,4.0,119.0,511.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,,,25.0,28.0,,,1.0,,,,31.0,3.0,37.0,177.0
2023-07-15-CHI-MIN,2023-07-15,2023,12,AUDL,CHICAGO UNION,MINNESOTA WIND CHILL,2.0,,27.0,28.0,,,,1.0,,,32.0,4.0,57.0,148.0
2023-07-23-DET-MIN,2023-07-23,2023,13,AUDL,DETROIT MECHANIX,MINNESOTA WIND CHILL,5.0,,29.0,31.0,,,3.0,3.0,1.0,,34.0,3.0,228.0,366.0
2024-04-27-MIN-PIT,2024-04-27,2024,1,UFA,windchill,thunderbirds,0.0,0.0,,,0.0,0.0,,,,,,1.0,27.0,276.0
2024-05-11-MIN-CHI,2024-05-11,2024,3,UFA,windchill,union,2.0,0.0,,,0.0,0.0,,,,,,3.0,145.0,273.0
2024-05-18-PIT-MIN,2024-05-18,2024,4,UFA,thunderbirds,windchill,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-05-24-MIN-MAD,2024-05-24,2024,5,UFA,windchill,radicals,2.0,0.0,,,0.0,2.0,,,,,,2.0,61.0,189.0
2024-06-08-MIN-IND,2024-06-08,2024,7,UFA,windchill,alleycats,1.0,0.0,,,1.0,0.0,,,,,,2.0,29.0,136.0
2024-06-15-COL-MIN,2024-06-15,2024,8,UFA,summit,windchill,3.0,0.0,,,0.0,1.0,,,,,,4.0,183.0,453.0
2024-06-22-MAD-MIN,2024-06-22,2024,9,UFA,radicals,windchill,2.0,0.0,,,0.0,0.0,,,,,,3.0,120.0,125.0
2024-06-28-MIN-CHI,2024-06-28,2024,10,UFA,windchill,union,3.0,0.0,,,0.0,1.0,,,,,,0.0,120.0,183.0
2024-06-29-MIN-DET,2024-06-29,2024,10,UFA,windchill,mechanix,6.0,1.0,,,0.0,1.0,,,,,,0.0,202.0,319.0
2024-07-06-CHI-MIN,2024-07-06,2024,11,UFA,union,windchill,2.0,0.0,,,0.0,3.0,,,,,,1.0,104.0,233.0
2024-07-12-NY-MIN,2024-07-12,2024,12,UFA,empire,windchill,1.0,0.0,,,0.0,2.0,,,,,,7.0,252.0,205.0
2024-07-20-DET-MIN,2024-07-20,2024,13,UFA,mechanix,windchill,5.0,0.0,,,0.0,0.0,,,,,,1.0,61.0,261.0
2025-04-26-MAD-MIN,2025-04-26,2025,1,UFA,radicals,windchill,1.0,0.0,,,0.0,0.0,,,,,,3.0,76.0,206.0
2025-05-10-MIN-IND,2025-05-10,2025,3,UFA,windchill,alleycats,3.0,0.0,,,0.0,1.0,,,,,,0.0,98.0,297.0
2025-05-17-CHI-MIN,2025-05-17,2025,4,UFA,union,windchill,3.0,0.0,,,0.0,1.0,,,,,,3.0,111.0,285.0
2025-05-24-MIN-PIT,2025-05-24,2025,5,UFA,windchill,thunderbirds,3.0,0.0,,,0.0,0.0,,,,,,1.0,82.0,181.0
2025-05-30-ATL-MIN,2025-05-30,2025,6,UFA,hustle,windchill,2.0,0.0,,,1.0,1.0,,,,,,0.0,62.0,163.0
2025-06-07-PIT-MIN,2025-06-07,2025,7,UFA,thunderbirds,windchill,2.0,0.0,,,0.0,1.0,,,,,,1.0,95.0,143.0
2025-06-13-MIN-MAD,2025-06-13,2025,8,UFA,windchill,radicals,3.0,0.0,,,0.0,1.0,,,,,,1.0,98.0,120.0
2025-06-21-IND-MIN,2025-06-21,2025,9,UFA,alleycats,windchill,2.0,0.0,,,0.0,0.0,,,,,,1.0,39.0,263.0
2025-07-04-MIN-CHI,2025-07-04,2025,11,UFA,windchill,union,0.0,0.0,,,1.0,0.0,,,,,,2.0,118.0,151.0
2025-07-05-MIN-DET,2025-07-05,2025,11,UFA,windchill,mechanix,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2025-07-12-MAD-MIN,2025-07-12,2025,12,UFA,radicals,windchill,4.0,2.0,,,0.0,2.0,,,,,,2.0,96.0,279.0
2025-07-18-MIN-SLC,2025-07-18,2025,13,UFA,windchill,shred,2.0,0.0,,,0.0,0.0,,,,,,2.0,96.0,290.0
2025-07-20-DET-MIN,2025-07-20,2025,13,UFA,mechanix,windchill,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2026-05-02-CHI-MIN,2026-05-02,2026,2,UFA,union,windchill,3.0,0.0,,,0.0,1.0,,,,,,2.0,58.0,230.0
