game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-10-28-1457350,2024-10-28,2024,1,T20I,Bahrain,Uganda,17.0,4.0,0.0,1.0,27.0,0.0,,,,,,,,1.0
cricket-t20i-2024-10-29-1457351,2024-10-29,2024,1,T20I,Bahrain,Uganda,21.0,3.0,0.0,1.0,21.0,0.0,,,,,,,,1.0
cricket-t20i-2024-12-04-1462912,2024-12-04,2024,1,T20I,Uganda,Botswana,8.0,0.0,0.0,3.0,7.0,1.0,,,,,,,1.0,1.0
cricket-t20i-2024-12-05-1462921,2024-12-05,2024,1,T20I,Uganda,Rwanda,7.0,0.0,0.0,3.0,11.0,1.0,,,,,,,,1.0
cricket-t20i-2024-12-06-1462915,2024-12-06,2024,1,T20I,Nigeria,Uganda,9.0,1.0,0.0,3.0,17.0,2.0,,,,,,,1.0,1.0
cricket-t20i-2024-12-07-1462931,2024-12-07,2024,1,T20I,Uganda,Rwanda,19.0,2.0,0.0,4.0,15.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2024-12-08-1462925,2024-12-08,2024,1,T20I,Nigeria,Uganda,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2024-12-09-1462928,2024-12-09,2024,1,T20I,Uganda,Botswana,,,,,,,12.0,0.0,0.0,26.0,1.0,2.0,,1.0
cricket-t20i-2024-12-12-1462923,2024-12-12,2024,1,T20I,Uganda,Rwanda,16.0,1.0,0.0,3.0,14.0,0.0,,,,,,,,1.0
cricket-t20i-2024-12-13-1462930,2024-12-13,2024,1,T20I,Uganda,Botswana,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2024-12-14-1462932,2024-12-14,2024,1,T20I,Nigeria,Uganda,24.0,0.0,0.0,2.0,13.0,0.0,,,,,,,,1.0
cricket-t20i-2025-07-18-1494116,2025-07-18,2025,1,T20I,Uganda,Nigeria,21.0,1.0,0.0,3.0,33.0,2.0,,,,,,,,1.0
cricket-t20i-2025-07-19-1494108,2025-07-19,2025,1,T20I,Uganda,United Arab Emirates,42.0,2.0,0.0,3.0,44.0,2.0,,,,,,,,1.0
cricket-t20i-2025-07-21-1494103,2025-07-21,2025,1,T20I,Uganda,Kenya,39.0,1.0,0.0,3.0,41.0,1.0,,,,,,,1.0,1.0
cricket-t20i-2025-07-22-1494583,2025-07-22,2025,1,T20I,Uganda,Nigeria,27.0,1.0,0.0,3.0,22.0,0.0,,,,,,,2.0,1.0
cricket-t20i-2025-07-25-1494114,2025-07-25,2025,1,T20I,Kenya,Uganda,46.0,1.0,0.0,3.0,32.0,1.0,,,,,,,,1.0
cricket-t20i-2025-07-27-1494111,2025-07-27,2025,1,T20I,Uganda,United Arab Emirates,41.0,3.0,0.0,4.0,56.0,2.0,,,,,,,1.0,1.0
cricket-t20i-2025-09-26-1502745,2025-09-26,2025,1,T20I,Uganda,Zimbabwe,19.0,5.0,0.0,1.0,29.0,0.0,,,,,,,,1.0
cricket-t20i-2025-09-28-1502748,2025-09-28,2025,1,T20I,Tanzania,Uganda,37.0,5.0,0.0,1.0,39.0,1.0,,,,,,,,1.0
cricket-t20i-2025-09-30-1502752,2025-09-30,2025,1,T20I,Botswana,Uganda,45.0,8.0,1.0,1.0,54.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2025-10-02-1502758,2025-10-02,2025,1,T20I,Uganda,Malawi,48.0,1.0,1.0,1.0,50.0,2.0,,,,,,,1.0,1.0
cricket-t20i-2025-10-04-1502761,2025-10-04,2025,1,T20I,Uganda,Nigeria,12.0,2.0,0.0,1.0,14.0,0.0,,,,,,,1.0,1.0
