game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2022-04-29-1310161,2022-04-29,2022,1,T20I,Norway,Guernsey,5.0,0.0,1.0,9.0,3.0,0.0,12.0,0.0,0.0,8.0,1.0,0.0,1.0
cricket-t20i-2022-04-30-1310163,2022-04-30,2022,1,T20I,Norway,Guernsey,,,,,,,18.0,0.0,0.0,15.0,0.0,0.0,1.0
cricket-t20i-2022-04-30-1310164,2022-04-30,2022,1,T20I,Guernsey,Spain,3.0,0.0,0.0,7.0,1.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,1.0
cricket-t20i-2022-05-01-1310165,2022-05-01,2022,1,T20I,Spain,Guernsey,,,,,,,24.0,0.0,0.0,27.0,1.0,0.0,1.0
