game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2022-06-29-1320975,2022-06-29,2022,1,T20I,Israel,Spain,15.0,0.0,0.0,1.0,5.0,0.0,,1.0
cricket-t20i-2022-07-03-1320985,2022-07-03,2022,1,T20I,Israel,Hungary,16.0,3.0,0.0,5.0,28.0,1.0,2.0,1.0
