game_id,date,season,week,league,away,home,completion_pct,interceptions,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards
FOOTBALL_AF1_2026_4_11_T602555G1168200@T584635,2026-04-11,2026,1,AF1,Minnesota Monsters,Albany Firebirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0
SYNTHETIC_50YARD_2026_W1_MINNESOTAMONSTERS,2026-05-03,2026,1,50YARD,Minnesota Monsters,Oceanside Bombers,,,,,,,,,,,,,,,,,,,-5.0
FOOTBALL_AF1_2026_4_25_T602555G1168209@T606163,2026-04-25,2026,3,AF1,Minnesota Monsters,Michigan Arsenal,429.0,0.0,7.0,3.0,9.0,6.0,0.0,50.0,0.0,0.0,19.0,0.0,11.0,20.0,0.0,2.0,0.0,0.0,22.0
FOOTBALL_AF1_2026_5_3_T602555G1168214@T612138,2026-05-04,2026,4,AF1,Minnesota Monsters,Oceanside Bombers,,,,,,,,,,,,,-5.0,0.0,0.0,1.0,0.0,0.0,-5.0
