game_id,date,season,week,league,away,home,rushing_yards
SYNTHETIC_50YARD_2026_W3_IOWABARNSTORMERS,2026-05-17,2026,3,50YARD,IOWA BARNSTORMERS,NORTHERN ARIZONA WRANGLERS,22.0
