game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
92,2026-04-04,2026,2,UFL,LOUISVILLE KINGS,ORLANDO STORM,1.0,,0.0,152.0,0.0,12.0
95,2026-04-10,2026,3,UFL,ORLANDO STORM,LOUISVILLE KINGS,0.0,,0.0,8.0,,
106,2026-04-26,2026,5,UFL,LOUISVILLE KINGS,DALLAS RENEGADES,0.0,,0.0,150.0,0.0,22.0
107,2026-04-30,2026,6,UFL,ST. LOUIS BATTLEHAWKS,LOUISVILLE KINGS,1.0,,0.0,199.0,0.0,0.0
112,2026-05-09,2026,7,UFL,LOUISVILLE KINGS,DC DEFENDERS,0.0,,2.0,201.0,0.0,11.0
116,2026-05-16,2026,8,UFL,DC DEFENDERS,LOUISVILLE KINGS,1.0,1.0,1.0,143.0,0.0,24.0
