game_id,date,season,week,league,away,home,def_tackles,gp,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,2.0,10.0,45.0,3.0,432.0,24.0,1.0,64.0
